instance_id,source,gold_label,predicted_verdict,raw_verdict,explanation,confidence,raw_response,prompt_tokens,completion_tokens,cost_usd,latency_seconds,n_search_invocations,search_queries,triage_route,metadata_agent_called,db_source_matched,error
12,iclr2026,fabricated,fabricated,fabricated,"No paper with this title or author list appears in ICLR 2020 proceedings, the ICLR 2020 virtual site, or major indexes. Searches find no record of “Defense against adversarial attacks using spectral regularization” by Zhang, Song, Dhillon, and Xing, indicating the citation conflates other adversarial-defense or spectral-regularization works.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No paper with this title or author list appears in ICLR 2020 proceedings, the ICLR 2020 virtual site, or major indexes. Searches find no record of “Defense against adversarial attacks using spectral regularization” by Zhang, Song, Dhillon, and Xing, indicating the citation conflates other adversarial-defense or spectral-regularization works."",
  ""confidence"": ""high""
}",38061,1592,0.143496,45.986,8,"[""Defense against adversarial attacks using spectral regularization ICLR 2020"", ""ICLR 2020 spectral regularization adversarial defense"", ""site:openreview.net \""Defense against adversarial attacks using spectral regularization\"""", ""\""Defense against adversarial attacks using spectral regularization\"""", ""Dinghuai Zhang Eric Xing Inderjit Dhillon paper"", ""\""Defense against adversarial attacks\"" spectral regularization"", ""\""Dinghuai Zhang\"" Eric Xing""]",,False,,
13,s2_real,valid,valid,valid,"This is a real chapter (Chapter 8, “Agriculture growth models”) in the Routledge/Taylor & Francis book “Agricultural Growth, Productivity and Regional Change in India” authored by Surendra Singh and Prem Chhetri; multiple catalogs list this chapter/title and authors, and the DOI pattern 10.4324/9781315393421-8 matches Taylor & Francis chapter DOIs for this eISBN (2016 online publication).",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""This is a real chapter (Chapter 8, “Agriculture growth models”) in the Routledge/Taylor & Francis book “Agricultural Growth, Productivity and Regional Change in India” authored by Surendra Singh and Prem Chhetri; multiple catalogs list this chapter/title and authors, and the DOI pattern 10.4324/9781315393421-8 matches Taylor & Francis chapter DOIs for this eISBN (2016 online publication)."",
  ""confidence"": ""high""
}",35445,2859,0.182896,79.383,11,"[""10.4324/9781315393421-8"", ""9781315393421 agricultural growth productivity regional change India Taylor Francis"", ""\""10.4324/9781315393421-8\"""", ""\""9781315393421-8\"""", ""\""Agriculture growth models\"" 10.4324/9781315393421-8"", ""10.4324/9781315393421-8 Routledge"", ""\""10.4324/9781315393421-8\"" \""Agriculture growth models\""""]",,False,,
14,s2_real,valid,fabricated,fabricated,"The matching record is a 2018 UPM undergraduate thesis by Rubén Oliva Martín (Trabajo Fin de Grado), not a conference paper, and the correct author name is “Rubén Oliva Martín,” not “Rubén Martín.” ([oa.upm.es](https://oa.upm.es/53617/))",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The matching record is a 2018 UPM undergraduate thesis by Rubén Oliva Martín (Trabajo Fin de Grado), not a conference paper, and the correct author name is “Rubén Oliva Martín,” not “Rubén Martín.” ([oa.upm.es](https://oa.upm.es/53617/))"",
  ""confidence"": ""high""
}",17284,2633,0.107935,73.833,6,"[""Diseño de sistema de adquisición de datos y control Rubén Martín 2018"", ""\""Diseño de sistema de adquisición de datos y control\"" Martín""]",,False,,
15,neurips,fabricated,fabricated,fabricated,"The title corresponds to an arXiv paper by Raghuraman Krishnamoorthi (arXiv:1806.08342, 2018), not to Hubara, Courbariaux, Soudry, El‑Yaniv, and Bengio in 2017. ([arxiv.org](https://arxiv.org/abs/1806.08342)) Furthermore, the provided arXiv ID 1612.01462 is an unrelated paper in general relativity, so the authors, year, and identifier fields are inconsistent with the real work. ([arxiv.org](https://arxiv.org/abs/1612.01462))",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title corresponds to an arXiv paper by Raghuraman Krishnamoorthi (arXiv:1806.08342, 2018), not to Hubara, Courbariaux, Soudry, El‑Yaniv, and Bengio in 2017. ([arxiv.org](https://arxiv.org/abs/1806.08342)) Furthermore, the provided arXiv ID 1612.01462 is an unrelated paper in general relativity, so the authors, year, and identifier fields are inconsistent with the real work. ([arxiv.org](https://arxiv.org/abs/1612.01462))"",
  ""confidence"": ""high""
}",18762,1633,0.079783,30.47,4,"[""arXiv 1612.01462"", ""arXiv:1612.01462""]",,False,,
16,iclr2026,fabricated,fabricated,fabricated,"No record exists of an article with this title by Piotr Jukiewicz in Education and Information Technologies (2024). The closest real paper is by Marcin Jukiewicz in Thinking Skills and Creativity (2024) with a different title, author first name, and venue, indicating the provided reference is incorrect.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record exists of an article with this title by Piotr Jukiewicz in Education and Information Technologies (2024). The closest real paper is by Marcin Jukiewicz in Thinking Skills and Creativity (2024) with a different title, author first name, and venue, indicating the provided reference is incorrect."",
  ""confidence"": ""high""
}",29676,1772,0.114815,34.456,6,"[""Exploring the use of chatgpt in grading programming assignments: Benefits and risks"", ""\""Exploring the use of chatgpt in grading programming assignments: Benefits and risks\"""", ""site:link.springer.com \""Jukiewicz\"""", ""10.1016/J.TSC.2024.101522""]",,False,,
17,iclr2026,fabricated,fabricated,fabricated,"This AISTATS 2020 paper does exist, but its correct authors are Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, and David Duvenaud, with pages 3870–3882 in PMLR vol. 108. The provided author list and page range (3898–3908) are incorrect, so the citation is inconsistent with the real publication.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""This AISTATS 2020 paper does exist, but its correct authors are Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, and David Duvenaud, with pages 3870–3882 in PMLR vol. 108. The provided author list and page range (3898–3908) are incorrect, so the citation is inconsistent with the real publication."",
  ""confidence"": ""high""
}",19144,1362,0.07755,27.336,4,"[""Scalable gradients for stochastic differential equations AISTATS 2020 PMLR 108"", ""Juntang Zhuang Scalable Gradients for Stochastic Differential Equations"", ""site:proceedings.mlr.press/v108 \""PMLR 108:3898-3908\""""]",,False,,
18,neurips,fabricated,fabricated,fabricated,"The arXiv ID 2303.08603 resolves to a different paper in geometric topology by I. Ozge Taspinar and M. Firat Arikan, not the stated title or authors. No matching arXiv record for the provided title/authors was found.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID 2303.08603 resolves to a different paper in geometric topology by I. Ozge Taspinar and M. Firat Arikan, not the stated title or authors. No matching arXiv record for the provided title/authors was found."",
  ""confidence"": ""high""
}",23214,960,0.088618,36.758,5,"[""arXiv:2303.08603"", ""Learning to trade with continuous action spaces: Application to market making"", ""\""Learning to trade with continuous action spaces: Application to market making\"""", ""Nicholas Watters market making""]",,False,,
19,neurips,fabricated,fabricated,fabricated,"No trace of a paper with this title or these authors exists, and “Journal of Legal Technology” does not appear to be a real journal (closest is the different “Journal of Legal Technology Risk Management”). The volume/issue/page details also yield no matches, indicating the citation was likely synthesized.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No trace of a paper with this title or these authors exists, and “Journal of Legal Technology” does not appear to be a real journal (closest is the different “Journal of Legal Technology Risk Management”). The volume/issue/page details also yield no matches, indicating the citation was likely synthesized."",
  ""confidence"": ""high""
}",30767,1511,0.133569,39.379,8,"[""Applications of llms in legal document analysis Journal of Legal Technology"", ""\""Journal of Legal Technology\"""", ""\""Applications of LLMs in legal document analysis\"" Garcia Thompson"", ""\""Journal of Legal Technology\"" journal"", ""\""Journal of Legal Technology\"" site:heinonline.org"", ""\""M. Garcia\"" A. Thompson legal 2024 LLM""]",,False,,
20,s2_real,valid,valid,valid,"This is a real paper in ACM Transactions on Algorithms, vol. 15, no. 3 (2019), by Xiaohui Bei, Jugal Garg, and Martin Hoefer; the DOI 10.1145/3319394 resolves to this article and the arXiv preprint exists under the same title. All fields (title, authors, year, venue, DOI) are consistent.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""This is a real paper in ACM Transactions on Algorithms, vol. 15, no. 3 (2019), by Xiaohui Bei, Jugal Garg, and Martin Hoefer; the DOI 10.1145/3319394 resolves to this article and the arXiv preprint exists under the same title. All fields (title, authors, year, venue, DOI) are consistent."",
  ""confidence"": ""high""
}",26754,1511,0.118553,45.081,7,"[""Ascending-Price Algorithms for Unknown Markets 10.1145/3319394"", ""site:dl.acm.org 10.1145/3319394""]",,False,,
21,neurips,fabricated,fabricated,fabricated,"No record of this paper exists in the CVPR 2021 Workshops open-access proceedings or DBLP, and searches find no DOI/arXiv entry or primary source. The author list also appears inconsistent (e.g., “Minz Won Park” conflates the known researcher Minz Won with surname Won).",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record of this paper exists in the CVPR 2021 Workshops open-access proceedings or DBLP, and searches find no DOI/arXiv entry or primary source. The author list also appears inconsistent (e.g., “Minz Won Park” conflates the known researcher Minz Won with surname Won)."",
  ""confidence"": ""high""
}",45955,2075,0.198194,156.775,12,"[""Diffsound: Differential sound manipulation with a few-shot supervision"", ""site:openaccess.thecvf.com Diffsound"", ""site:openaccess.thecvf.com Diffsound CVPRW 2021"", ""Jeongseung Park Diffsound"", ""\""Diffsound: Differential sound manipulation with a few-shot supervision\"""", ""site:openaccess.thecvf.com \""1767-1775\"" CVPR 2021 Workshops"", ""\""Jeongseung Park\"""", ""site:openaccess.thecvf.com \""CVPRW_2021_paper\"" 1767-1775"", ""site:ieeexplore.ieee.org CVPR Workshops 2021 sound few-shot"", ""\""Diffsound\"" CVPR 2021 Workshops""]",,False,,
22,neurips,fabricated,fabricated,fabricated,"The authors and topic are real, but their paper is titled “On the Optimal Linear Contraction Order of Tree Tensor Networks, and Beyond” and was published in SIAM Journal on Scientific Computing (Vol. 46, 2024) with DOI 10.1137/23M161286X, not in Quantum in 2022. There is no record of a Quantum (vol. 6:e119, 2022) article with the provided title/authors, so the venue/year/title combination is inconsistent.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The authors and topic are real, but their paper is titled “On the Optimal Linear Contraction Order of Tree Tensor Networks, and Beyond” and was published in SIAM Journal on Scientific Computing (Vol. 46, 2024) with DOI 10.1137/23M161286X, not in Quantum in 2022. There is no record of a Quantum (vol. 6:e119, 2022) article with the provided title/authors, so the venue/year/title combination is inconsistent."",
  ""confidence"": ""high""
}",24953,1693,0.108121,51.483,6,"[""NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks"", ""Quantum 6 e119 2022"", ""site:quantum-journal.org \""Stoian\"""", ""\""Quantum 6, e119\"""", ""\""NP-Hardness of Optimal Tensor Network Contraction\""""]",,False,,
23,neurips,fabricated,fabricated,fabricated,"No record of this title or authors exists in CVPR 2022 proceedings, and CVPR 2022 DOIs follow the pattern 10.1109/CVPR52688.2022.x, not 10.1109/CVPR.2022.001234. The provided DOI and ieeexplore URL are invalid/malformed, indicating a synthesized citation.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record of this title or authors exists in CVPR 2022 proceedings, and CVPR 2022 DOIs follow the pattern 10.1109/CVPR52688.2022.x, not 10.1109/CVPR.2022.001234. The provided DOI and ieeexplore URL are invalid/malformed, indicating a synthesized citation."",
  ""confidence"": ""high""
}",26108,1342,0.096055,43.464,5,"[""Generative adversarial networks for hyper-realistic avatar creation CVPR 2022"", ""doi 10.1109/CVPR.2022.001234"", ""site:openaccess.thecvf.com CVPR 2022 Lee Kim avatar"", ""\""Generative adversarial networks for hyper-realistic avatar creation\""""]",,False,,
24,s2_real,valid,valid,valid,"Real paper: DOI 10.1038/srep35356 is a 2016 Scientific Reports article titled 'Coherent perfect absorption in one-sided reflectionless media' by Jin-Hui Wu, M. Artoni, and G. C. La Rocca. The only issue is a minor surname formatting error ('La Rocca' rather than 'Rocca').",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""Real paper: DOI 10.1038/srep35356 is a 2016 Scientific Reports article titled 'Coherent perfect absorption in one-sided reflectionless media' by Jin-Hui Wu, M. Artoni, and G. C. La Rocca. The only issue is a minor surname formatting error ('La Rocca' rather than 'Rocca')."",
  ""confidence"": ""high""
}",9125,1454,0.035946,23.039,1,"[""10.1038/srep35356""]",,False,,
25,s2_real,valid,valid,valid,"The DOI 10.1007/978-3-642-16830-7_9 resolves to a Springer chapter titled “Smoothing Effect in Quasilinear Wave Equations” by H. Bahouri, J.-Y. Chemin, and R. Danchin, published in 2011 as Chapter 9 (pp. 389–428) of the book “Fourier Analysis and Nonlinear Partial Differential Equations.” The metadata (title, authors, year, pages) all match; it is a book chapter rather than a conference paper.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI 10.1007/978-3-642-16830-7_9 resolves to a Springer chapter titled “Smoothing Effect in Quasilinear Wave Equations” by H. Bahouri, J.-Y. Chemin, and R. Danchin, published in 2011 as Chapter 9 (pp. 389–428) of the book “Fourier Analysis and Nonlinear Partial Differential Equations.” The metadata (title, authors, year, pages) all match; it is a book chapter rather than a conference paper."",
  ""confidence"": ""high""
}",21648,1951,0.08657,32.446,4,"[""10.1007/978-3-642-16830-7_9"", ""site:link.springer.com 10.1007/978-3-642-16830-7_9""]",,False,,
26,neurips,fabricated,fabricated,fabricated,"The title refers to the real 'DeepFM' paper, but that work is by Guo, Tang, Ye, Li, and He and was published in 2017 (IJCAI/arXiv 1703.04247). The listed authors (Kingma and Ba), venue (ICLR), and year (2015) correspond to the different paper 'Adam' and are inconsistent with DeepFM.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title refers to the real 'DeepFM' paper, but that work is by Guo, Tang, Ye, Li, and He and was published in 2017 (IJCAI/arXiv 1703.04247). The listed authors (Kingma and Ba), venue (ICLR), and year (2015) correspond to the different paper 'Adam' and are inconsistent with DeepFM."",
  ""confidence"": ""high""
}",9523,1232,0.034224,17.246,1,"[""DeepFM: A Factorization-Machine Based Neural Network for CTR Prediction authors venue year""]",,False,,
27,s2_real,valid,valid,valid,"The DOI 10.1109/QIR.2019.8898260 corresponds to an IEEE Xplore record with the same title and authors (A. A. Kusuma, M. Suryanegara) at the 2019 16th International Conference on Quality in Research (QIR). All fields—title, authors, year, and venue—are mutually consistent; no arXiv ID is provided, which is acceptable.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI 10.1109/QIR.2019.8898260 corresponds to an IEEE Xplore record with the same title and authors (A. A. Kusuma, M. Suryanegara) at the 2019 16th International Conference on Quality in Research (QIR). All fields—title, authors, year, and venue—are mutually consistent; no arXiv ID is provided, which is acceptable."",
  ""confidence"": ""high""
}",17601,747,0.079471,25.293,5,"[""10.1109/QIR.2019.8898260"", ""8898260 QIR 2019 Kusuma Suryanegara""]",,False,,
28,s2_real,valid,valid,valid,"The DOI 10.5075/EPFL-THESIS-7941 resolves to an EPFL doctoral thesis (2017) by Chen Yan titled “Multifunctional Plasmonic Metasurfaces for Novel Spectral and Spatial Applications.” The work exists and matches the title/author/year, though it is a thesis rather than an inproceedings item.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI 10.5075/EPFL-THESIS-7941 resolves to an EPFL doctoral thesis (2017) by Chen Yan titled “Multifunctional Plasmonic Metasurfaces for Novel Spectral and Spatial Applications.” The work exists and matches the title/author/year, though it is a thesis rather than an inproceedings item."",
  ""confidence"": ""high""
}",20703,1884,0.114719,36.863,7,"[""10.5075/EPFL-THESIS-7941"", ""\""10.5075/EPFL-THESIS-7941\"""", ""DataCite 10.5075/EPFL-THESIS-7941""]",,False,,
29,iclr2026,fabricated,fabricated,fabricated,"The arXiv ID 2401.14112 corresponds to 'FP6-LLM: Efficiently Serving Large Language Models Through FP6-Centric Algorithm-System Co-Design' by Haojun Xia et al., not by Zhihang Jiang, Dingkang Wang, or Yao Li. The author list (and wording of the title) in the provided reference does not match the actual paper, so the fields are inconsistent.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID 2401.14112 corresponds to 'FP6-LLM: Efficiently Serving Large Language Models Through FP6-Centric Algorithm-System Co-Design' by Haojun Xia et al., not by Zhihang Jiang, Dingkang Wang, or Yao Li. The author list (and wording of the title) in the provided reference does not match the actual paper, so the fields are inconsistent."",
  ""confidence"": ""high""
}",16117,1012,0.060266,28.364,3,"[""arXiv:2401.14112""]",,False,,
