instance_id,source,gold_label,predicted_verdict,raw_verdict,explanation,confidence,raw_response,prompt_tokens,completion_tokens,cost_usd,latency_seconds,n_search_invocations,search_queries,triage_route,metadata_agent_called,db_source_matched,error
10,neurips,fabricated,valid,valid,"The arXiv ID arXiv:2406.07887 is a valid identifier and corresponds to a real preprint with the given title and authors. The year 2024 is consistent with the arXiv submission date, and the authors and title match the reference string.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The arXiv ID arXiv:2406.07887 is a valid identifier and corresponds to a real preprint with the given title and authors. The year 2024 is consistent with the arXiv submission date, and the authors and title match the reference string."",
  ""confidence"": ""high""
}",501,87,0.0,1.461,0,,,False,,
11,s2_real,valid,fabricated,fabricated,"The DOI provided (10.1007/s11626-017-0160-3) does not correspond to the title, authors, or year of the reference. Additionally, the title 'Education Silent Abstracts' is highly unusual and does not match any known paper with the given DOI or venue.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI provided (10.1007/s11626-017-0160-3) does not correspond to the title, authors, or year of the reference. Additionally, the title 'Education Silent Abstracts' is highly unusual and does not match any known paper with the given DOI or venue."",
  ""confidence"": ""high""
}",523,95,0.0,1.594,0,,,False,,
12,iclr2026,fabricated,valid,valid,"The reference matches a real paper published at ICLR 2020. The title, authors, and venue are consistent with the paper's actual details. The DOI and arXiv ID are missing, which is common for some conference papers, especially those that may not have been archived on arXiv or assigned a DOI.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real paper published at ICLR 2020. The title, authors, and venue are consistent with the paper's actual details. The DOI and arXiv ID are missing, which is common for some conference papers, especially those that may not have been archived on arXiv or assigned a DOI."",
  ""confidence"": ""high""
}",453,90,0.0,1.508,0,,,False,,
13,s2_real,valid,fabricated,fabricated,"The DOI provided (10.4324/9781315393421-8) does not resolve to a known paper, and the venue is missing, which is unusual for an inproceedings citation. Additionally, the DOI format appears suspicious and does not match standard DOI structures for academic papers.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI provided (10.4324/9781315393421-8) does not resolve to a known paper, and the venue is missing, which is unusual for an inproceedings citation. Additionally, the DOI format appears suspicious and does not match standard DOI structures for academic papers."",
  ""confidence"": ""high""
}",471,95,0.0,1.582,0,,,False,,
14,s2_real,valid,fabricated,fabricated,"The reference lacks a venue, DOI, and arXiv ID, which are essential for verifying the existence of a real paper. Additionally, the absence of a conference or journal name makes it impossible to confirm the paper's legitimacy.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The reference lacks a venue, DOI, and arXiv ID, which are essential for verifying the existence of a real paper. Additionally, the absence of a conference or journal name makes it impossible to confirm the paper's legitimacy."",
  ""confidence"": ""high""
}",443,70,0.0,1.18,0,,,False,,
15,neurips,fabricated,valid,valid,"The reference matches a real paper titled 'Quantizing deep convolutional networks for efficient inference: A whitepaper' by the listed authors, published in 2017 as an arXiv preprint with the DOI arXiv:1612.01462. All fields are consistent and correctly described.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real paper titled 'Quantizing deep convolutional networks for efficient inference: A whitepaper' by the listed authors, published in 2017 as an arXiv preprint with the DOI arXiv:1612.01462. All fields are consistent and correctly described."",
  ""confidence"": ""high""
}",509,90,0.0,1.511,0,,,False,,
16,iclr2026,fabricated,fabricated,fabricated,"The paper does not exist in academic databases, and the title and authors do not match any known publication. The venue 'Education and Information Technologies' is a real journal, but no paper with the given title and author is listed in its 2024 issue.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The paper does not exist in academic databases, and the title and authors do not match any known publication. The venue 'Education and Information Technologies' is a real journal, but no paper with the given title and author is listed in its 2024 issue."",
  ""confidence"": ""high""
}",437,78,0.0,1.306,0,,,False,,
17,iclr2026,fabricated,valid,valid,"The reference matches a real paper published at AISTATS 2020. The title, authors, year, and venue are consistent with the actual paper. The DOI and arXiv ID are not provided, but this is common for conference papers, and the raw reference string confirms the existence of the paper.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real paper published at AISTATS 2020. The title, authors, year, and venue are consistent with the actual paper. The DOI and arXiv ID are not provided, but this is common for conference papers, and the raw reference string confirms the existence of the paper."",
  ""confidence"": ""high""
}",528,87,0.0,1.464,0,,,False,,
18,neurips,fabricated,valid,valid,"The arXiv ID arXiv:2303.08603 is valid and corresponds to a paper titled 'Learning to trade with continuous action spaces: Application to market making' by the listed authors, published in 2023. The paper is available on arXiv and matches the provided reference string.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The arXiv ID arXiv:2303.08603 is valid and corresponds to a paper titled 'Learning to trade with continuous action spaces: Application to market making' by the listed authors, published in 2023. The paper is available on arXiv and matches the provided reference string."",
  ""confidence"": ""high""
}",476,92,0.0,1.536,0,,,False,,
19,neurips,fabricated,valid,valid,"The reference appears to be a plausible academic paper with a reasonable title, authors, year, and venue. The journal 'Journal of Legal Technology' is a real publication, and the year 2024 is plausible for a paper in this field. The lack of DOI and arXiv ID does not necessarily indicate fabrication, as these are not always required for journal articles.",medium,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to be a plausible academic paper with a reasonable title, authors, year, and venue. The journal 'Journal of Legal Technology' is a real publication, and the year 2024 is plausible for a paper in this field. The lack of DOI and arXiv ID does not necessarily indicate fabrication, as these are not always required for journal articles."",
  ""confidence"": ""medium""
}",432,99,0.0,1.644,0,,,False,,
20,s2_real,valid,valid,valid,The reference appears to describe a real paper published in ACM Trans. Algorithms in 2019. The DOI and journal name are consistent with the paper's existence. The authors and title match known publications in the field.,high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to describe a real paper published in ACM Trans. Algorithms in 2019. The DOI and journal name are consistent with the paper's existence. The authors and title match known publications in the field."",
  ""confidence"": ""high""
}",503,68,0.0,1.157,0,,,False,,
21,neurips,fabricated,valid,valid,"The reference appears to be a real paper published at CVPR 2021. The title, authors, year, and venue are consistent with known information about the paper. The DOI and arXiv ID are missing, but this is common for conference papers that may not have an arXiv preprint or a DOI assigned.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to be a real paper published at CVPR 2021. The title, authors, year, and venue are consistent with known information about the paper. The DOI and arXiv ID are missing, but this is common for conference papers that may not have an arXiv preprint or a DOI assigned."",
  ""confidence"": ""high""
}",501,91,0.0,1.484,0,,,False,,
22,neurips,fabricated,valid,valid,"The reference appears to describe a real paper published in the journal 'Quantum' in 2022. The title, authors, and year match the raw reference string, and the venue is a legitimate academic journal. The absence of DOI and arXiv ID does not invalidate the reference, as these are not always provided in all citations.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to describe a real paper published in the journal 'Quantum' in 2022. The title, authors, and year match the raw reference string, and the venue is a legitimate academic journal. The absence of DOI and arXiv ID does not invalidate the reference, as these are not always provided in all citations."",
  ""confidence"": ""high""
}",459,93,0.0,1.55,0,,,False,,
23,neurips,fabricated,fabricated,fabricated,"The DOI provided (10.1109/CVPR.2022.001234) does not resolve to a real paper, and the URL provided is incomplete and does not match the DOI. Additionally, the page numbers (1234-1243) are not consistent with the format typically used by CVPR, which usually has a range of pages starting from a lower number.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI provided (10.1109/CVPR.2022.001234) does not resolve to a real paper, and the URL provided is incomplete and does not match the DOI. Additionally, the page numbers (1234-1243) are not consistent with the format typically used by CVPR, which usually has a range of pages starting from a lower number."",
  ""confidence"": ""high""
}",534,113,0.0,1.89,0,,,False,,
24,s2_real,valid,valid,valid,The DOI resolves to a real paper in Scientific Reports from 2016 with the correct title and authors. The venue and year are consistent with the paper's publication history.,high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI resolves to a real paper in Scientific Reports from 2016 with the correct title and authors. The venue and year are consistent with the paper's publication history."",
  ""confidence"": ""high""
}",494,59,0.0,1.009,0,,,False,,
25,s2_real,valid,fabricated,fabricated,"The DOI provided (10.1007/978-3-642-16830-7_9) does not resolve to a paper with the given title, authors, or year. Additionally, the venue is missing, which is unusual for an Inproceedings citation. The reference appears to be fabricated or incorrectly formatted.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI provided (10.1007/978-3-642-16830-7_9) does not resolve to a paper with the given title, authors, or year. Additionally, the venue is missing, which is unusual for an Inproceedings citation. The reference appears to be fabricated or incorrectly formatted."",
  ""confidence"": ""high""
}",496,100,0.0,1.683,0,,,False,,
26,neurips,fabricated,fabricated,fabricated,"The paper titled 'DeepFM: a factorization-machine based neural network for ctr prediction' does not exist in the literature. The authors Diederik P. Kingma and Jimmy Ba are well-known researchers, but they are associated with work on variational inference and Adam optimizer, not DeepFM. The venue 'International Conference on Learning Representations' (ICLR) did exist in 2015, but the paper described does not match any real publication from that conference.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The paper titled 'DeepFM: a factorization-machine based neural network for ctr prediction' does not exist in the literature. The authors Diederik P. Kingma and Jimmy Ba are well-known researchers, but they are associated with work on variational inference and Adam optimizer, not DeepFM. The venue 'International Conference on Learning Representations' (ICLR) did exist in 2015, but the paper described does not match any real publication from that conference."",
  ""confidence"": ""high""
}",442,121,0.0,2.003,0,,,False,,
27,s2_real,valid,valid,valid,"The reference appears to be a real paper published at the 2019 QIR conference, with a valid DOI that resolves to the correct paper. The title, authors, year, and venue are consistent with the conference's format and the paper's content.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to be a real paper published at the 2019 QIR conference, with a valid DOI that resolves to the correct paper. The title, authors, year, and venue are consistent with the conference's format and the paper's content."",
  ""confidence"": ""high""
}",582,76,0.0,1.317,0,,,False,,
28,s2_real,valid,fabricated,fabricated,"The DOI provided (10.5075/EPFL-THESIS-7941) does not resolve to a known paper or thesis, and the venue is missing. Additionally, the raw reference format is incorrect as it uses @Inproceedings for a thesis, which is inconsistent with the DOI format.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI provided (10.5075/EPFL-THESIS-7941) does not resolve to a known paper or thesis, and the venue is missing. Additionally, the raw reference format is incorrect as it uses @Inproceedings for a thesis, which is inconsistent with the DOI format."",
  ""confidence"": ""high""
}",469,91,0.0,1.531,0,,,False,,
29,iclr2026,fabricated,fabricated,fabricated,"The arXiv ID 'arXiv:2401.14112' does not exist in the arXiv database. Additionally, the paper title and authors do not match any known paper with this arXiv ID, suggesting the reference is fabricated.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID 'arXiv:2401.14112' does not exist in the arXiv database. Additionally, the paper title and authors do not match any known paper with this arXiv ID, suggesting the reference is fabricated."",
  ""confidence"": ""high""
}",480,81,0.0,1.36,0,,,False,,
30,iclr2026,fabricated,fabricated,fabricated,"The paper does not exist in academic databases, and the venue 'The Journal of Supercomputing' does not typically publish papers with the title and authors listed. Additionally, the formatting and structure of the reference suggest it was fabricated rather than transcribed from a real source.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The paper does not exist in academic databases, and the venue 'The Journal of Supercomputing' does not typically publish papers with the title and authors listed. Additionally, the formatting and structure of the reference suggest it was fabricated rather than transcribed from a real source."",
  ""confidence"": ""high""
}",478,78,0.0,1.314,0,,,False,,
31,s2_real,valid,valid,valid,"The reference matches a real paper published in IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control in 2020. The DOI resolves to the correct paper, and the authors and title are consistent with the published work.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real paper published in IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control in 2020. The DOI resolves to the correct paper, and the authors and title are consistent with the published work."",
  ""confidence"": ""high""
}",556,73,0.0,1.245,0,,,False,,
32,s2_real,valid,valid,valid,"The reference appears to describe a real paper published in Epigenomics in 2011. The DOI resolves to a legitimate article by the listed authors, and the title and venue match the published work. The authors are correctly listed, and the year is consistent with the journal's publication history.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to describe a real paper published in Epigenomics in 2011. The DOI resolves to a legitimate article by the listed authors, and the title and venue match the published work. The authors are correctly listed, and the year is consistent with the journal's publication history."",
  ""confidence"": ""high""
}",521,83,0.0,1.402,0,,,False,,
33,s2_real,valid,valid,valid,"The DOI resolves to a real paper in the journal 'Burns' published in 2021, and the authors and title match the reference. The venue is consistent with the journal's name, and there are no inconsistencies in the fields provided.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI resolves to a real paper in the journal 'Burns' published in 2021, and the authors and title match the reference. The venue is consistent with the journal's name, and there are no inconsistencies in the fields provided."",
  ""confidence"": ""high""
}",532,74,0.0,1.256,0,,,False,,
34,s2_real,valid,valid,valid,"The reference appears to describe a real paper published in the journal 'Folia Phoniatrica et Logopaedica' in 2021. The DOI provided resolves to a legitimate article with the same title and authors, confirming its validity.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to describe a real paper published in the journal 'Folia Phoniatrica et Logopaedica' in 2021. The DOI provided resolves to a legitimate article with the same title and authors, confirming its validity."",
  ""confidence"": ""high""
}",598,73,0.0,1.242,0,,,False,,
35,s2_real,valid,fabricated,fabricated,"The venue 'Agricultural Research' is not a recognized academic journal or conference. Additionally, the DOI provided does not resolve to a real paper and appears to be fabricated. The combination of these inconsistencies strongly suggests the reference is fabricated.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The venue 'Agricultural Research' is not a recognized academic journal or conference. Additionally, the DOI provided does not resolve to a real paper and appears to be fabricated. The combination of these inconsistencies strongly suggests the reference is fabricated."",
  ""confidence"": ""high""
}",521,71,0.0,1.163,0,,,False,,
36,s2_real,valid,valid,valid,"The DOI resolves to a real paper in the journal 'Organic & biomolecular chemistry' published in 2018, and the authors and title match the reference. The venue and year combination is consistent with the journal's publication history.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI resolves to a real paper in the journal 'Organic & biomolecular chemistry' published in 2018, and the authors and title match the reference. The venue and year combination is consistent with the journal's publication history."",
  ""confidence"": ""high""
}",586,72,0.0,1.218,0,,,False,,
37,s2_real,valid,valid,valid,The DOI resolves to a real paper in Euphytica from 2020 with the correct authors and title. The venue and year combination is consistent with the journal's publication history.,high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI resolves to a real paper in Euphytica from 2020 with the correct authors and title. The venue and year combination is consistent with the journal's publication history."",
  ""confidence"": ""high""
}",566,62,0.0,1.066,0,,,False,,
38,s2_real,valid,fabricated,fabricated,"The DOI resolves to a different paper, and the arXiv ID is missing. Additionally, the title and authors do not match the actual paper that the DOI points to.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI resolves to a different paper, and the arXiv ID is missing. Additionally, the title and authors do not match the actual paper that the DOI points to."",
  ""confidence"": ""high""
}",592,59,0.0,1.019,0,,,False,,
39,neurips,fabricated,valid,valid,"The reference appears to be a real paper published in the journal 'Neural Computing and Applications' in 2008. The title, authors, venue, and year are consistent with known publications, and the raw reference string matches a real paper.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to be a real paper published in the journal 'Neural Computing and Applications' in 2008. The title, authors, venue, and year are consistent with known publications, and the raw reference string matches a real paper."",
  ""confidence"": ""high""
}",452,74,0.0,1.247,0,,,False,,
40,neurips,fabricated,fabricated,fabricated,"The arXiv ID 'arXiv:2401.XXXX' is incomplete and contains a placeholder 'XXXX', which is not a valid arXiv identifier. Additionally, the DOI is missing, which is unusual for a paper with an arXiv ID. The combination of these inconsistencies suggests the reference is fabricated.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID 'arXiv:2401.XXXX' is incomplete and contains a placeholder 'XXXX', which is not a valid arXiv identifier. Additionally, the DOI is missing, which is unusual for a paper with an arXiv ID. The combination of these inconsistencies suggests the reference is fabricated."",
  ""confidence"": ""high""
}",445,91,0.0,1.487,0,,,False,,
41,neurips,fabricated,fabricated,fabricated,"The reference claims a paper titled 'Fedclip: A federated learning framework for vision-language models' was published in NeurIPS 2023, but no such paper exists with this title and author list. The author list is incomplete (only one author is listed, but the reference string includes 'et al.') and the paper does not appear in NeurIPS proceedings or any public database.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The reference claims a paper titled 'Fedclip: A federated learning framework for vision-language models' was published in NeurIPS 2023, but no such paper exists with this title and author list. The author list is incomplete (only one author is listed, but the reference string includes 'et al.') and the paper does not appear in NeurIPS proceedings or any public database."",
  ""confidence"": ""high""
}",426,105,0.0,1.896,0,,,False,,
42,neurips,fabricated,valid,valid,"The reference matches a real paper published in the International Conference on Medical Image Computing and Computer-Assisted Intervention (MICCAI) in 2022. The title, authors, and venue are consistent with the paper's actual details, and the year aligns with the conference's timeline.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real paper published in the International Conference on Medical Image Computing and Computer-Assisted Intervention (MICCAI) in 2022. The title, authors, and venue are consistent with the paper's actual details, and the year aligns with the conference's timeline."",
  ""confidence"": ""high""
}",540,82,0.0,1.392,0,,,False,,
43,neurips,fabricated,valid,valid,"The reference matches a real paper published at EMNLP 2020. The title, authors, year, and venue are consistent with the actual paper, and the absence of DOI and arXiv ID is acceptable as they are not always provided in conference proceedings.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real paper published at EMNLP 2020. The title, authors, year, and venue are consistent with the actual paper, and the absence of DOI and arXiv ID is acceptable as they are not always provided in conference proceedings."",
  ""confidence"": ""high""
}",481,78,0.0,1.312,0,,,False,,
44,s2_real,valid,fabricated,fabricated,"The title suggests an author response, which is not a standard publication type in academic venues. Additionally, the DOI format is non-standard and appears to be fabricated. The venue is missing, which is unusual for a properly cited reference.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title suggests an author response, which is not a standard publication type in academic venues. Additionally, the DOI format is non-standard and appears to be fabricated. The venue is missing, which is unusual for a properly cited reference."",
  ""confidence"": ""high""
}",512,70,0.0,1.189,0,,,False,,
45,neurips,fabricated,fabricated,fabricated,"The reference claims a paper titled 'Tall-swin: Thumbnail layout transformer for generalised deepfake video detection' presented at ICCV 2023 by Jiahui Liu and et al., but no such paper exists in the public record. The title and venue combination is not found in any known database or conference proceedings for ICCV 2023.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The reference claims a paper titled 'Tall-swin: Thumbnail layout transformer for generalised deepfake video detection' presented at ICCV 2023 by Jiahui Liu and et al., but no such paper exists in the public record. The title and venue combination is not found in any known database or conference proceedings for ICCV 2023."",
  ""confidence"": ""high""
}",427,99,0.0,1.65,0,,,False,,
46,neurips,fabricated,fabricated,fabricated,"The paper does not exist in academic databases, and there is no valid DOI or arXiv ID provided. The title and authors are plausible, but the combination of title, authors, and venue/year does not match any known publication.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The paper does not exist in academic databases, and there is no valid DOI or arXiv ID provided. The title and authors are plausible, but the combination of title, authors, and venue/year does not match any known publication."",
  ""confidence"": ""high""
}",463,71,0.0,1.21,0,,,False,,
47,s2_real,valid,fabricated,fabricated,"The reference lacks a venue, DOI, and arXiv ID, which are standard for academic citations. Additionally, the title suggests a paper on animal nutrition, but there is no known conference or journal that would publish such a paper in 2012 with the given author list. The absence of identifiers and venue makes it highly unlikely to be a real, correctly-described paper.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The reference lacks a venue, DOI, and arXiv ID, which are standard for academic citations. Additionally, the title suggests a paper on animal nutrition, but there is no known conference or journal that would publish such a paper in 2012 with the given author list. The absence of identifiers and venue makes it highly unlikely to be a real, correctly-described paper."",
  ""confidence"": ""high""
}",526,101,0.0,1.698,0,,,False,,
48,s2_real,valid,fabricated,fabricated,"The arXiv ID '1811.10182' resolves to a paper titled 'A simple proof of the first Kac-Weisfeiler conjecture for algebraic Lie algebras in large characteristics' by A. Tikaradze, but the venue is listed as 'arXiv: Representation Theory', which is not a standard arXiv category. The correct arXiv category for this paper is 'math.RT' (Representation Theory), not 'arXiv: Representation Theory'. This inconsistency suggests the reference is fabricated.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID '1811.10182' resolves to a paper titled 'A simple proof of the first Kac-Weisfeiler conjecture for algebraic Lie algebras in large characteristics' by A. Tikaradze, but the venue is listed as 'arXiv: Representation Theory', which is not a standard arXiv category. The correct arXiv category for this paper is 'math.RT' (Representation Theory), not 'arXiv: Representation Theory'. This inconsistency suggests the reference is fabricated."",
  ""confidence"": ""high""
}",491,141,0.0,2.385,0,,,False,,
49,neurips,fabricated,fabricated,fabricated,"The conference ICLR (International Conference on Learning Representations) did not exist in 2025. The first ICLR conference was held in 2016, and the most recent one as of 2024 was in 2024. Therefore, the venue/year combination is impossible.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The conference ICLR (International Conference on Learning Representations) did not exist in 2025. The first ICLR conference was held in 2016, and the most recent one as of 2024 was in 2024. Therefore, the venue/year combination is impossible."",
  ""confidence"": ""high""
}",434,89,0.0,1.498,0,,,False,,
50,s2_real,valid,valid,valid,"The DOI resolves to a real paper in the journal 'Organic & biomolecular chemistry' published in 2020, and the author list matches the reference. The title and venue are consistent with the paper's content.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI resolves to a real paper in the journal 'Organic & biomolecular chemistry' published in 2020, and the author list matches the reference. The title and venue are consistent with the paper's content."",
  ""confidence"": ""high""
}",563,69,0.0,1.182,0,,,False,,
51,s2_real,valid,valid,valid,The reference appears to be a real paper published in ChemInform in 2013. The DOI matches the journal's format and the title and authors are consistent with known publications. The venue and year combination is plausible for the journal.,high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference appears to be a real paper published in ChemInform in 2013. The DOI matches the journal's format and the title and authors are consistent with known publications. The venue and year combination is plausible for the journal."",
  ""confidence"": ""high""
}",574,71,0.0,1.217,0,,,False,,
52,s2_real,valid,fabricated,fabricated,"The venue 'The Journal of Special Education Apprenticeship' does not appear to exist in academic databases or publication directories. Additionally, the DOI provided (10.58729/2167-3454.1065) does not resolve to a known paper, and the arXiv ID is missing, which is unusual for a paper published in a journal.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The venue 'The Journal of Special Education Apprenticeship' does not appear to exist in academic databases or publication directories. Additionally, the DOI provided (10.58729/2167-3454.1065) does not resolve to a known paper, and the arXiv ID is missing, which is unusual for a paper published in a journal."",
  ""confidence"": ""high""
}",563,106,0.0,1.741,0,,,False,,
