instance_id,source,gold_label,predicted_verdict,raw_verdict,explanation,confidence,raw_response,prompt_tokens,completion_tokens,cost_usd,latency_seconds,n_search_invocations,search_queries,triage_route,metadata_agent_called,db_source_matched,error
53,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
54,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.966,0,,CLEAR_VALID,False,crossref,
55,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.649,0,,CLEAR_VALID,False,crossref,
56,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.738,0,,CLEAR_VALID,False,crossref,
57,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.227,0,,CLEAR_VALID,False,semantic_scholar,
58,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
59,s2_real,valid,valid,VALID,"The differences in authorship are primarily due to variations in the naming format, with one author (Johannes Kaestner) being listed in a different format (full name vs. initials). The title differences are cosmetic, as they relate to the formatting of the chemical notation (S8 vs. S<sub>8</sub>). The year discrepancy is also explained by the fact that the reference cites the original publication year (2019) while the database entry reflects the year of the DOI registration (2020). Overall, these discrepancies do not indicate a real mismatch, and the papers are the same.",,,5453,945,0.001385,19.931,0,,NEEDS_METADATA,True,crossref,
60,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.986,0,,CLEAR_VALID,False,crossref,
61,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.165,0,,CLEAR_VALID,False,crossref,
62,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.863,0,,CLEAR_VALID,False,crossref,
63,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.313,0,,CLEAR_VALID,False,semantic_scholar,
64,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
65,neurips,fabricated,fabricated,FABRICATED,"The reference and database record have completely different titles and authors, indicating a real mismatch. The reference lists Z Ning and Y K Kwok as authors for a paper published in 2020, while the database record attributes a different paper from 2012 to Jan Kallsen and Johannes Muhle-Karbe. This suggests that the reference is either incorrect or refers to a non-existent paper.",,,4401,646,0.001048,13.977,0,,NEEDS_METADATA,True,crossref,
66,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.0,0,,CLEAR_FABRICATED,False,,
67,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.443,0,,CLEAR_VALID,False,semantic_scholar,
68,neurips,fabricated,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.001,0,,CLEAR_VALID,False,semantic_scholar,
69,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
70,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 6 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
71,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,2.682,0,,CLEAR_VALID,False,crossref,
72,neurips,fabricated,fabricated,FABRICATED,"The title and authors are completely different between the reference and the database record. The reference lists authors J. Zhang and X. Li, while the database record has Oliver Baumann as the sole author. Additionally, the titles are not only different but also suggest different topics, indicating a real mismatch rather than a cosmetic one. The year is the same, but the venue is also different, further supporting the conclusion that these are not the same paper.",,,2337,582,0.0007,14.402,0,,NEEDS_METADATA,True,crossref,
73,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.697,0,,CLEAR_VALID,False,crossref,
74,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.441,0,,CLEAR_VALID,False,crossref,
75,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.533,0,,CLEAR_VALID,False,crossref,
76,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.551,0,,CLEAR_VALID,False,crossref,
77,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.716,0,,CLEAR_VALID,False,crossref,
78,neurips,fabricated,fabricated,FABRICATED,"The reference and database record are for different papers. The title and author mismatches indicate that the database record does not correspond to the same work as the reference. The year difference (2022 vs 2023) and the venue difference (CVPR vs OpenReview) further support this conclusion. Additionally, only one author matches, while two authors from the reference are completely unmatched, which is a significant discrepancy.",,,4555,850,0.001193,18.593,0,,NEEDS_METADATA,True,openreview,
79,neurips,fabricated,fabricated,FABRICATED,"The reference and the database record are completely different papers. The reference is from 2014 and discusses deep paraphrase identification, while the database record is from 2022 and focuses on a review of datasets and methods for paraphrase identification with deep learning. The authors and venue also do not match, indicating a real mismatch rather than a cosmetic one.",,,2397,641,0.000744,13.122,0,,NEEDS_METADATA,True,semantic_scholar,
80,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
81,neurips,fabricated,fabricated,FABRICATED,"The title matches exactly, but the authors are completely different, indicating a real mismatch. The reference lists five authors (Zhiqiang Wang, Chao Zhang, Bing Li, Zhen Xu, Zhiwei Li) while the database record has four different authors (Yu Cheng, Duo Wang, Pan Zhou, Zhang Tao). This discrepancy suggests that the database record does not correspond to the same paper as the reference, leading to a conclusion of fabrication.",,,4628,672,0.001097,16.478,0,,NEEDS_METADATA,True,semantic_scholar,
82,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.342,0,,CLEAR_VALID,False,semantic_scholar,
83,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.736,0,,CLEAR_VALID,False,crossref,
84,iclr2026,fabricated,valid,VALID,"The title and authors match exactly between the reference and the database record. The year and venue also match, confirming that this is the same paper. The flagged mismatch in authors is likely due to the way the authorship is presented, but since both records list 'DeepMind' as the author, it is cosmetic. No further investigation is needed.",,,2307,360,0.000562,8.788,0,,NEEDS_METADATA,True,web,
85,neurips,fabricated,fabricated,FABRICATED,"The title and author do not match at all. The reference lists 'N. Nanda' as the author for a paper titled 'Progress in mechanistic interpretability: Reverse-engineering induction heads in GPT-2', while the database record has 'Kaushal Thaker' as the author for a different title, 'Mechanistic Interpretability of Transformers: Extracting Maximum Values from Lists'. This indicates a real mismatch, suggesting that the reference is either incorrect or refers to a non-existent paper.",,,4286,669,0.001044,14.457,0,,NEEDS_METADATA,True,crossref,
86,neurips,fabricated,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.225,0,,CLEAR_VALID,False,semantic_scholar,
87,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 6 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
88,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
89,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.018,0,,CLEAR_VALID,False,semantic_scholar,
90,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.481,0,,CLEAR_VALID,False,crossref,
91,neurips,fabricated,fabricated,FABRICATED,"The reference and database record are for completely different papers. The title, authors, year, and venue do not match, indicating a real mismatch rather than a cosmetic one. The reference is from 2021 and discusses heterogeneous graph representations, while the database record is from 2023 and focuses on relation-aware question answering, suggesting they are unrelated works.",,,2531,799,0.000859,18.442,0,,NEEDS_METADATA,True,semantic_scholar,
92,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
93,neurips,fabricated,fabricated,FABRICATED,"The title and authors in the database record do not match the reference at all, indicating a real mismatch. The reference is for a paper on phoneme classification by Nitish Srivastava and Ruslan R Salakhutdinov, while the database record is for a different paper on bird species classification by Cheng Pang et al. The year and venue also differ significantly, further confirming that these are not the same paper.",,,2317,690,0.000762,15.643,0,,NEEDS_METADATA,True,openreview,
94,neurips,fabricated,fabricated,FABRICATED,"The title matches exactly, but there is a significant mismatch in the authors. Only one author from the reference (Yair Leviathan) matches with a different name (Yaniv Leviathan) in the database, while the other two authors (Clemens Rosenbaum and Slav Petrov) do not match at all. This indicates a real mismatch, suggesting that the database record refers to a different paper.",,,4409,630,0.001039,13.967,0,,NEEDS_METADATA,True,semantic_scholar,
95,neurips,fabricated,fabricated,FABRICATED,"The title from the reference and the database record are completely different, indicating a real mismatch. The authors listed in the reference do not match the authors in the database record, further confirming that these are two distinct papers. The year discrepancy (2024 vs 2025) also supports this conclusion.",,,34763,651,0.005605,43.409,0,,NEEDS_METADATA,True,arxiv,
96,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.329,0,,CLEAR_VALID,False,crossref,
97,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
98,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.961,0,,CLEAR_VALID,False,crossref,
99,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
100,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.477,0,,CLEAR_VALID,False,semantic_scholar,
101,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.846,0,,CLEAR_VALID,False,crossref,
102,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.915,0,,CLEAR_VALID,False,crossref,
103,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
104,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
105,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 6 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
106,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
107,iclr2026,fabricated,fabricated,FABRICATED,"The reference lists four authors (Kaixuan Zhou, Jiaqi Liu, Yiding Wang, James Zou) while the database record has a completely different author (Tetsuro Morimura). Additionally, the titles are not only different but also do not match in any significant way, indicating that these are likely two different papers. The year also differs, with the reference being from 2024 and the database record from 2025. This suggests a real mismatch rather than a cosmetic one.",,,4444,639,0.00105,14.066,0,,NEEDS_METADATA,True,crossref,
108,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
109,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.372,0,,CLEAR_VALID,False,semantic_scholar,
110,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,1.955,0,,CLEAR_VALID,False,semantic_scholar,
111,neurips,fabricated,fabricated,FABRICATED,"The authors listed in the reference (J. Smith, A. Patel) do not match any authors in the database record (Miquel Noguer I Alonso, Rodolfo Pereira Franklin). Additionally, the titles, while similar, are not exact matches and differ in key terms, indicating they are likely different papers. This constitutes a real mismatch.",,,4355,611,0.00102,13.646,0,,NEEDS_METADATA,True,crossref,
112,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.617,0,,CLEAR_VALID,False,crossref,
113,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.819,0,,CLEAR_VALID,False,crossref,
114,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.302,0,,CLEAR_VALID,False,semantic_scholar,
115,neurips,fabricated,fabricated,FABRICATED,"The reference lists 4 authors, while the database record includes 5 authors with one unmatched (Kyle Richardson). This indicates a real mismatch in authorship, suggesting that the reference may not correspond to the same paper as the database record.",,,4396,608,0.001024,13.816,0,,NEEDS_METADATA,True,semantic_scholar,
116,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.0,0,,CLEAR_FABRICATED,False,,
117,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.657,0,,CLEAR_VALID,False,crossref,
118,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
119,iclr2026,fabricated,fabricated,FABRICATED,"The reference and database record have completely different titles, authors, and years, indicating a real mismatch. The reference is about knowledge-based reinforcement learning, while the database record discusses Bayesian reinforcement learning, which are distinct topics. Additionally, the year difference (2018 vs. 2015) and the different venues further confirm that these are not the same paper.",,,2403,651,0.000751,13.273,0,,NEEDS_METADATA,True,semantic_scholar,
120,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,3.538,0,,CLEAR_VALID,False,semantic_scholar,
121,iclr2026,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 6 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
122,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.416,0,,CLEAR_VALID,False,semantic_scholar,
123,s2_real,valid,valid,CLEAR_VALID,"Reference exists, metadata matches, no substantive claims",,,0,0,0.0,0.349,0,,CLEAR_VALID,False,semantic_scholar,
124,neurips,fabricated,fabricated,CLEAR_FABRICATED,"Not found in 7 databases: semantic_scholar, openalex, crossref, pubmed, arxiv, openreview, web",,,0,0,0.0,0.001,0,,CLEAR_FABRICATED,False,,
