instance_id,source,gold_label,predicted_verdict,raw_verdict,explanation,confidence,raw_response,prompt_tokens,completion_tokens,cost_usd,latency_seconds,n_search_invocations,search_queries,triage_route,metadata_agent_called,db_source_matched,error
10,neurips,fabricated,fabricated,fabricated,"The arXiv ID arXiv:2406.07887 exists, but it resolves to a different paper titled ""An Empirical Study of Mamba-based Language Models"" with authors Roger Waleffe et al. Although Tri Dao and Albert Gu are among its authors, the provided title and author list do not match the arXiv record.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID arXiv:2406.07887 exists, but it resolves to a different paper titled \""An Empirical Study of Mamba-based Language Models\"" with authors Roger Waleffe et al. Although Tri Dao and Albert Gu are among its authors, the provided title and author list do not match the arXiv record."",
  ""confidence"": ""high""
}",11831,317,0.088665,22.882,2,"[""arXiv:2406.07887 \""An empirical study of state space models for large language modeling\""""]",,False,,
11,s2_real,valid,fabricated,fabricated,"The DOI and venue/year correspond to a real 2017 In Vitro Cellular & Developmental Biology - Animal abstract-issue item titled ""Education Silent Abstracts."" However, the listed authors are not authors of that item; they are the authors of one embedded abstract titled ""Healing Effect of Chitosan Gel Produced by an Environmental Friendly Method,"" so the citation combines fields from different records.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI and venue/year correspond to a real 2017 In Vitro Cellular & Developmental Biology - Animal abstract-issue item titled \""Education Silent Abstracts.\"" However, the listed authors are not authors of that item; they are the authors of one embedded abstract titled \""Healing Effect of Chitosan Gel Produced by an Environmental Friendly Method,\"" so the citation combines fields from different records."",
  ""confidence"": ""high""
}",12305,471,0.095655,29.074,2,"[""\""Education Silent Abstracts\"" \""In Vitro Cellular\""""]",,False,,
12,iclr2026,fabricated,fabricated,fabricated,"I found no evidence that a paper with this exact title and author list was published at ICLR 2020. Searches instead surface this citation only as a cited reference in later papers, while related real works have different titles/authors/venues, suggesting the reference was synthesized.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""I found no evidence that a paper with this exact title and author list was published at ICLR 2020. Searches instead surface this citation only as a cited reference in later papers, while related real works have different titles/authors/venues, suggesting the reference was synthesized."",
  ""confidence"": ""high""
}",41469,1183,0.302835,85.401,6,"[""\""Defense against adversarial attacks using spectral regularization\"""", ""site:openreview.net \""Defense against adversarial attacks using spectral regularization\"""", ""\""spectral regularization\"" \""Dinghuai Zhang\"""", ""\""Defense against adversarial attacks using spectral regularization\"" -ICLR2026 -gptzero"", ""dblp \""Defense against adversarial attacks using spectral regularization\"""", ""\""Defense against adversarial\"" \""Dinghuai Zhang\""""]",,False,,
13,s2_real,valid,valid,valid,"The DOI pattern and search results match a real Routledge book chapter titled “Agriculture growth models” in Agricultural Growth, Productivity and Regional Change in India, authored by Surendra Singh and Prem Chhetri. The 2016 date is consistent with listings showing publication in November 2016, and the abbreviated author name “P. Chhetri” is a cosmetic variation.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI pattern and search results match a real Routledge book chapter titled “Agriculture growth models” in Agricultural Growth, Productivity and Regional Change in India, authored by Surendra Singh and Prem Chhetri. The 2016 date is consistent with listings showing publication in November 2016, and the abbreviated author name “P. Chhetri” is a cosmetic variation."",
  ""confidence"": ""high""
}",9644,696,0.1091,52.945,4,"[""\""10.4324/9781315393421-8\"""", ""\""10.4324/9781315393421-8\"" \""Agriculture growth models\""""]",,False,,
14,s2_real,valid,fabricated,fabricated,"A real 2018 work with this title exists in the UPM repository, but it is credited to Oliva Martin, Rubén, not simply Rubén Martín, and it is a final degree project rather than a conference proceeding. The author/type mismatch suggests the provided @Inproceedings reference is not a correctly described bibliographic record.",medium,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""A real 2018 work with this title exists in the UPM repository, but it is credited to Oliva Martin, Rubén, not simply Rubén Martín, and it is a final degree project rather than a conference proceeding. The author/type mismatch suggests the provided @Inproceedings reference is not a correctly described bibliographic record."",
  ""confidence"": ""medium""
}",11812,694,0.09988,55.293,2,"[""\""Diseño de sistema de adquisición de datos y control\"" \""Rubén Martín\""""]",,False,,
15,neurips,fabricated,fabricated,fabricated,"The cited arXiv ID 1612.01462 resolves to a different paper, ""Weakly Isolated Horizons: First order actions and gauge symmetries,"" by Alejandro Corichi, Juan D. Reyes, and Tatjana Vukašinac. The title given in the reference exists, but it is arXiv:1806.08342 from 2018 and is authored by Raghuraman Krishnamoorthi, not the listed authors.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The cited arXiv ID 1612.01462 resolves to a different paper, \""Weakly Isolated Horizons: First order actions and gauge symmetries,\"" by Alejandro Corichi, Juan D. Reyes, and Tatjana Vukašinac. The title given in the reference exists, but it is arXiv:1806.08342 from 2018 and is authored by Raghuraman Krishnamoorthi, not the listed authors."",
  ""confidence"": ""high""
}",20613,386,0.144645,23.748,3,"[""arXiv 1612.01462 Quantizing deep convolutional networks for efficient inference A whitepaper authors"", ""arXiv:1612.01462""]",,False,,
16,iclr2026,fabricated,fabricated,fabricated,"The cited paper does not match a real publication in Education and Information Technologies. The closely corresponding real work is by Marcin Jukiewicz, titled ""The future of grading programming assignments in education: The role of ChatGPT in automating the assessment and feedback process,"" published in Thinking Skills and Creativity in 2024 with DOI 10.1016/j.tsc.2024.101522; the audited reference has the wrong author first name, title, and venue.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The cited paper does not match a real publication in Education and Information Technologies. The closely corresponding real work is by Marcin Jukiewicz, titled \""The future of grading programming assignments in education: The role of ChatGPT in automating the assessment and feedback process,\"" published in Thinking Skills and Creativity in 2024 with DOI 10.1016/j.tsc.2024.101522; the audited reference has the wrong author first name, title, and venue."",
  ""confidence"": ""high""
}",33415,1077,0.249385,60.828,5,"[""\""Exploring the use of chatgpt in grading programming assignments\"" \""Piotr Jukiewicz\"""", ""\""Exploring the use of chatgpt in grading programming assignments: Benefits and risks\"" \""Education and Information Technologies\"""", ""\""Jukiewicz\"" \""Exploring the use of ChatGPT\"""", ""crossref \""Exploring the use of chatgpt in grading programming assignments\"""", ""site:link.springer.com/article/10.1007/s10639-024 \""Jukiewicz\""""]",,False,,
17,iclr2026,fabricated,fabricated,fabricated,"A real AISTATS 2020 paper with this title exists, but its authors are Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, and David Duvenaud, and it appears in PMLR 108:3870–3882. The provided reference has a substantially different author list and incorrect page range, so it is not a correctly described paper.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""A real AISTATS 2020 paper with this title exists, but its authors are Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, and David Duvenaud, and it appears in PMLR 108:3870–3882. The provided reference has a substantially different author list and incorrect page range, so it is not a correctly described paper."",
  ""confidence"": ""high""
}",11138,231,0.07262,45.968,1,"[""\""Scalable gradients for stochastic differential equations\"" authors AISTATS 2020 PMLR 108""]",,False,,
18,neurips,fabricated,fabricated,fabricated,"The cited arXiv ID arXiv:2303.08603 resolves to a different paper, “Compatible Relative Open Books on Relative Contact Pairs via Generalized Square Bridge Diagrams,” by I. Ozge Taspinar and M. Firat Arikan, not the listed market-making paper. Therefore the identifier is inconsistent with the title and authors.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The cited arXiv ID arXiv:2303.08603 resolves to a different paper, “Compatible Relative Open Books on Relative Contact Pairs via Generalized Square Bridge Diagrams,” by I. Ozge Taspinar and M. Firat Arikan, not the listed market-making paper. Therefore the identifier is inconsistent with the title and authors."",
  ""confidence"": ""high""
}",11317,237,0.083695,13.516,2,"[""arXiv:2303.08603 Learning to trade with continuous action spaces Application to market making""]",,False,,
19,neurips,fabricated,fabricated,fabricated,"I found no independent bibliographic record for the exact title or for Garcia/Thompson as authors of such a 2024 article in a venue called Journal of Legal Technology. The only matching occurrence appears to be as an uncited reference inside another PDF, and the venue/volume/pages combination could not be verified via normal scholarly indexing, suggesting the citation was synthesized.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""I found no independent bibliographic record for the exact title or for Garcia/Thompson as authors of such a 2024 article in a venue called Journal of Legal Technology. The only matching occurrence appears to be as an uncited reference inside another PDF, and the venue/volume/pages combination could not be verified via normal scholarly indexing, suggesting the citation was synthesized."",
  ""confidence"": ""high""
}",27263,660,0.196115,44.443,4,"[""\""Applications of llms in legal document analysis\"" \""Journal of Legal Technology\"""", ""\""Journal of Legal Technology\"" \""Garcia\"" \""Thompson\"""", ""\""Applications of llms in legal document analysis\"" -openreview""]",,False,,
20,s2_real,valid,valid,valid,"The paper exists in ACM Transactions on Algorithms, volume 15 issue 3, published in 2019, with authors Xiaohui Bei, Jugal Garg, and Martin Hoefer. The DOI 10.1145/3319394 resolves to this same title, and the listed authors/title/venue/year are mutually consistent. ([experts.illinois.edu](https://experts.illinois.edu/en/publications/ascending-price-algorithms-for-unknown-markets/?utm_source=openai))",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The paper exists in ACM Transactions on Algorithms, volume 15 issue 3, published in 2019, with authors Xiaohui Bei, Jugal Garg, and Martin Hoefer. The DOI 10.1145/3319394 resolves to this same title, and the listed authors/title/venue/year are mutually consistent. ([experts.illinois.edu](https://experts.illinois.edu/en/publications/ascending-price-algorithms-for-unknown-markets/?utm_source=openai))"",
  ""confidence"": ""high""
}",10946,427,0.07754,28.672,1,"[""\""Ascending-Price Algorithms for Unknown Markets\""""]",,False,,
21,neurips,fabricated,fabricated,fabricated,"I found no authoritative CVPRW 2021/CVF or IEEE record for this title/authors/pages. The recognizable real paper with this name is a different work: “Diffsound: Discrete Diffusion Model for Text-to-Sound Generation” by Dongchao Yang et al., published in IEEE/ACM TASLP in 2023, so the supplied 2021 CVPR Workshops citation appears synthesized.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""I found no authoritative CVPRW 2021/CVF or IEEE record for this title/authors/pages. The recognizable real paper with this name is a different work: “Diffsound: Discrete Diffusion Model for Text-to-Sound Generation” by Dongchao Yang et al., published in IEEE/ACM TASLP in 2023, so the supplied 2021 CVPR Workshops citation appears synthesized."",
  ""confidence"": ""high""
}",58088,1040,0.41164,66.386,9,"[""\""Diffsound\"" \""Differential sound manipulation\"""", ""site:openaccess.thecvf.com CVPRW 2021 Diffsound"", ""openaccess.thecvf.com CVPR2021W Diffsound Park Yang Won Lee"", ""\""Differential sound manipulation\"""", ""\""CVPRW\"" \""1767-1775\"""", ""\""Diffsound\"" \""CVPRW.2021\"""", ""\""Differentiable sound manipulation\"" \""few-shot\"""", ""Crossref \""Diffsound\"" \""Differential\""""]",,False,,
22,neurips,fabricated,fabricated,fabricated,"The listed authors do have a related paper, but it is titled “On the Optimal Linear Contraction Order of Tree Tensor Networks, and Beyond” and was published in SIAM Journal on Scientific Computing in 2024, not in Quantum in 2022. I found no real Quantum article matching the cited title or the claimed volume/article number “6:e119,” so the fields appear synthesized.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The listed authors do have a related paper, but it is titled “On the Optimal Linear Contraction Order of Tree Tensor Networks, and Beyond” and was published in SIAM Journal on Scientific Computing in 2024, not in Quantum in 2022. I found no real Quantum article matching the cited title or the claimed volume/article number “6:e119,” so the fields appear synthesized."",
  ""confidence"": ""high""
}",23923,720,0.181215,50.268,4,"[""\""NP-Hardness of Optimal TensorNetwork Contraction\"""", ""\""Quantum\"" \""6:e119\"" \""Stoian\"""", ""\""Quantum 6\"" \""119\"" \""2022\"" \""e119\""""]",,False,,
23,neurips,fabricated,fabricated,fabricated,"No CVPR 2022 paper with this title or author pair appears in the CVF CVPR 2022 proceedings, and exact searches for the title and DOI do not return a legitimate paper record. The DOI format is also inconsistent with real CVPR 2022 IEEE DOIs and appears only in contexts discussing hallucinated/fake citations.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No CVPR 2022 paper with this title or author pair appears in the CVF CVPR 2022 proceedings, and exact searches for the title and DOI do not return a legitimate paper record. The DOI format is also inconsistent with real CVPR 2022 IEEE DOIs and appears only in contexts discussing hallucinated/fake citations."",
  ""confidence"": ""high""
}",19360,663,0.15669,43.828,4,"[""\""Generative adversarial networks for hyper-realistic avatar creation\"""", ""\""10.1109/CVPR.2022.001234\"" -\""Unmasking\"""", ""\""pages 1234-1243\"" \""CVPR\"" \""2022\""""]",,False,,
24,s2_real,valid,fabricated,fabricated,"The DOI 10.1038/srep35356 resolves to the real Scientific Reports 2016 article titled ""Coherent perfect absorption in one-sided reflectionless media."" However, the actual third author is G. C. La Rocca, not G. C. Rocca, so the author list is incorrectly described.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI 10.1038/srep35356 resolves to the real Scientific Reports 2016 article titled \""Coherent perfect absorption in one-sided reflectionless media.\"" However, the actual third author is G. C. La Rocca, not G. C. Rocca, so the author list is incorrectly described."",
  ""confidence"": ""high""
}",8979,644,0.074215,43.723,1,"[""10.1038/srep35356 Coherent perfect absorption in one-sided reflectionless media Wu Artoni Rocca""]",,False,,
25,s2_real,valid,valid,valid,"The reference corresponds to a real Springer book chapter: “Smoothing Effect in Quasilinear Wave Equations” by Hajer Bahouri, Jean-Yves Chemin, and Raphaël Danchin, published in 2011 in Fourier Analysis and Nonlinear Partial Differential Equations, pp. 389–428. The DOI 10.1007/978-3-642-16830-7_9 resolves to this chapter; the missing venue in the raw entry is an omission rather than a fabrication.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference corresponds to a real Springer book chapter: “Smoothing Effect in Quasilinear Wave Equations” by Hajer Bahouri, Jean-Yves Chemin, and Raphaël Danchin, published in 2011 in Fourier Analysis and Nonlinear Partial Differential Equations, pp. 389–428. The DOI 10.1007/978-3-642-16830-7_9 resolves to this chapter; the missing venue in the raw entry is an omission rather than a fabrication."",
  ""confidence"": ""high""
}",17386,379,0.1283,21.585,3,"[""10.1007/978-3-642-16830-7_9 Smoothing Effect in Quasilinear Wave Equations Bahouri Chemin Danchin""]",,False,,
26,neurips,fabricated,fabricated,fabricated,"The title corresponds to the DeepFM CTR prediction paper, but it was not authored by Diederik P. Kingma and Jimmy Ba; those authors are associated with the 2015 ICLR paper 'Adam: A Method for Stochastic Optimization.' The DeepFM paper is by different authors and appeared later, so the title/authors/year/venue combination is inconsistent.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title corresponds to the DeepFM CTR prediction paper, but it was not authored by Diederik P. Kingma and Jimmy Ba; those authors are associated with the 2015 ICLR paper 'Adam: A Method for Stochastic Optimization.' The DeepFM paper is by different authors and appeared later, so the title/authors/year/venue combination is inconsistent."",
  ""confidence"": ""high""
}",5058,218,0.03183,16.392,0,[],,False,,
27,s2_real,valid,valid,valid,"The paper exists with the stated title, authors Arif Adi Kusuma and Muhammad Suryanegara, year 2019, and venue matching the 2019 16th International Conference on Quality in Research (QIR): International Symposium on Electrical and Computer Engineering. The DOI 10.1109/QIR.2019.8898260 resolves consistently to this paper.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The paper exists with the stated title, authors Arif Adi Kusuma and Muhammad Suryanegara, year 2019, and venue matching the 2019 16th International Conference on Quality in Research (QIR): International Symposium on Electrical and Computer Engineering. The DOI 10.1109/QIR.2019.8898260 resolves consistently to this paper."",
  ""confidence"": ""high""
}",9023,226,0.061895,13.413,1,"[""10.1109/QIR.2019.8898260""]",,False,,
28,s2_real,valid,valid,valid,"The title, author, year, and DOI correspond to a real EPFL doctoral thesis by Chen Yan published in 2017. The raw BibTeX entry incorrectly labels it as an inproceedings item, but the structured citation has no venue and the DOI clearly identifies the EPFL thesis, so this appears to be a real but poorly typed reference rather than a fabrication.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The title, author, year, and DOI correspond to a real EPFL doctoral thesis by Chen Yan published in 2017. The raw BibTeX entry incorrectly labels it as an inproceedings item, but the structured citation has no venue and the DOI clearly identifies the EPFL thesis, so this appears to be a real but poorly typed reference rather than a fabrication."",
  ""confidence"": ""high""
}",10969,422,0.087505,25.196,2,"[""10.5075/EPFL-THESIS-7941 Multifunctional Plasmonic Metasurfaces for Novel Spectral and Spatial Applications Chen Yan""]",,False,,
29,iclr2026,fabricated,fabricated,fabricated,"The arXiv ID arXiv:2401.14112 is a real 2024 arXiv preprint with a very similar title, but its authors are Haojun Xia, Zhen Zheng, Xiaoxia Wu, Shiyang Chen, Zhewei Yao, et al., not Zhihang Jiang, Dingkang Wang, and Yao Li. Because the arXiv ID/title resolve to a paper with a different author list, the reference is incorrectly described.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID arXiv:2401.14112 is a real 2024 arXiv preprint with a very similar title, but its authors are Haojun Xia, Zhen Zheng, Xiaoxia Wu, Shiyang Chen, Zhewei Yao, et al., not Zhihang Jiang, Dingkang Wang, and Yao Li. Because the arXiv ID/title resolve to a paper with a different author list, the reference is incorrectly described."",
  ""confidence"": ""high""
}",11858,391,0.09102,24.085,2,"[""arXiv:2401.14112 FP6-LLM Efficient LLM Serving through FP6-Centric Co-Design authors""]",,False,,
30,iclr2026,fabricated,fabricated,fabricated,"Searches for the exact title and author combination did not locate any real Journal of Supercomputing article; the only hits reproduce the same suspicious citation. Closely related real papers have different titles, authors, venues, and years, e.g. a 2021 IEEE IoT Journal paper by Song et al. and a 2024 Engineering Applications of Artificial Intelligence paper by Zhang/Liu/Ye, indicating this reference likely synthesizes metadata from related work.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""Searches for the exact title and author combination did not locate any real Journal of Supercomputing article; the only hits reproduce the same suspicious citation. Closely related real papers have different titles, authors, venues, and years, e.g. a 2021 IEEE IoT Journal paper by Song et al. and a 2024 Engineering Applications of Artificial Intelligence paper by Zhang/Liu/Ye, indicating this reference likely synthesizes metadata from related work."",
  ""confidence"": ""high""
}",43716,916,0.30606,366.392,6,"[""\""Atcn: an attention-based temporal convolutional network\"""", ""\""Sardar Asif\"" \""Saad Ghayas\"" \""The Journal of Supercomputing\"""", ""site:link.springer.com \""attention-based temporal convolutional network\"" \""remaining useful life\"""", ""\""Distributed attention-based temporal convolutional network for remaining useful life prediction\"""", ""\""The Journal of Supercomputing\"" \""78\"" \""1\"" \""Sardar Asif\"""", ""\""Sardar Asif\"" \""Faisal Aadil\""""]",,False,,
