instance_id,source,gold_label,predicted_verdict,raw_verdict,explanation,confidence,raw_response,prompt_tokens,completion_tokens,cost_usd,latency_seconds,n_search_invocations,search_queries,triage_route,metadata_agent_called,db_source_matched,error
10,neurips,fabricated,fabricated,fabricated,"The arXiv ID 2406.07887 corresponds to the paper titled ""An Empirical Study of Mamba-based Language Models"" with authors Roger Waleffe et al. (including Tri Dao and Albert Gu), not the provided title or author list. Therefore, the identifier, title, and authors are inconsistent with the claimed reference.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID 2406.07887 corresponds to the paper titled \""An Empirical Study of Mamba-based Language Models\"" with authors Roger Waleffe et al. (including Tri Dao and Albert Gu), not the provided title or author list. Therefore, the identifier, title, and authors are inconsistent with the claimed reference."",
  ""confidence"": ""high""
}",23975,545,0.095419,32.047,6,"[""arXiv:2406.07887"", ""site:arxiv.org 2406.07887"", ""An empirical study of state space models for large language modeling arXiv"", ""arXiv 2406.07887 An Empirical Study of Mamba-based Language Models""]",,False,,
11,s2_real,valid,fabricated,fabricated,"The DOI 10.1007/s11626-017-0160-3 corresponds to the 2017 In Vitro Biology Meeting Abstract Issue in In Vitro Cellular & Developmental Biology – Animal, which contains a section titled “Education Silent Abstracts.” Within that section, the listed authors (Roldán, Oviedo, Ruiz) authored the specific abstract “Healing Effect of Chitosan Gel Produced by an Environmental Friendly Method,” not a paper titled “Education Silent Abstracts.” Thus the title/author pairing and DOI are inconsistent with a real standalone paper.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI 10.1007/s11626-017-0160-3 corresponds to the 2017 In Vitro Biology Meeting Abstract Issue in In Vitro Cellular & Developmental Biology – Animal, which contains a section titled “Education Silent Abstracts.” Within that section, the listed authors (Roldán, Oviedo, Ruiz) authored the specific abstract “Healing Effect of Chitosan Gel Produced by an Environmental Friendly Method,” not a paper titled “Education Silent Abstracts.” Thus the title/author pairing and DOI are inconsistent with a real standalone paper."",
  ""confidence"": ""high""
}",25557,1514,0.107086,29.235,6,"[""10.1007/s11626-017-0160-3"", ""\""10.1007/s11626-017-0160-3\"""", ""\""In Vitro Cell.Dev.Biol.-Animal\"" 2017 abstract issue DOI 10.1007/s11626-017-0160-3"", ""\""2017 IN VITRO BIOLOGY MEETING ABSTRACT ISSUE\"" \""In Vitro Cell.Dev.Biol.-Animal\"" 53"", ""\""2017 IN VITRO BIOLOGY MEETING ABSTRACT ISSUE\"" pages 45-46""]",,False,,
12,iclr2026,fabricated,fabricated,fabricated,"No record of a paper titled 'Defense against adversarial attacks using spectral regularization' at ICLR 2020 or elsewhere, and the listed author combination (Dinghuai Zhang, Yang Song, Inderjit Dhillon, Eric Xing) does not match any known work with that title. Related 2020 ICLR papers by Dinghuai Zhang exist (e.g., FreeLB), but with different titles and coauthors, indicating this reference was likely synthesized.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record of a paper titled 'Defense against adversarial attacks using spectral regularization' at ICLR 2020 or elsewhere, and the listed author combination (Dinghuai Zhang, Yang Song, Inderjit Dhillon, Eric Xing) does not match any known work with that title. Related 2020 ICLR papers by Dinghuai Zhang exist (e.g., FreeLB), but with different titles and coauthors, indicating this reference was likely synthesized."",
  ""confidence"": ""high""
}",15860,941,0.059235,20.866,3,"[""Defense against adversarial attacks using spectral regularization"", ""Dinghuai Zhang Yang Song Inderjit Dhillon Eric Xing paper adversarial""]",,False,,
13,s2_real,valid,valid,valid,"This is a real chapter: “Agriculture growth models” is Chapter 8 (pp. 203–224) of the Routledge book “Agricultural Growth, Productivity and Regional Change in India” by Surendra Singh and Prem Chhetri; the ebook DOI stem 10.4324/9781315393421 with chapter suffix “-8” matches Routledge’s DOI scheme. Note the correct venue is a Routledge book (not conference) and the book’s first publication year is 2017 (the 2016 in the reference appears to be a metadata error).",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""This is a real chapter: “Agriculture growth models” is Chapter 8 (pp. 203–224) of the Routledge book “Agricultural Growth, Productivity and Regional Change in India” by Surendra Singh and Prem Chhetri; the ebook DOI stem 10.4324/9781315393421 with chapter suffix “-8” matches Routledge’s DOI scheme. Note the correct venue is a Routledge book (not conference) and the book’s first publication year is 2017 (the 2016 in the reference appears to be a metadata error)."",
  ""confidence"": ""high""
}",29635,1207,0.119114,26.081,7,"[""10.4324/9781315393421-8"", ""\""10.4324/9781315393421-8\"""", ""9781315393421 Routledge agriculture growth"", ""Routledge 9781315393421 chapter 8 DOI""]",,False,,
14,s2_real,valid,fabricated,fabricated,"A real work with this exact title exists, but it is a 2018 undergraduate thesis at UPM by Rubén Oliva Martín, not an in-proceedings paper, and the author is mis-specified as “Rubén Martín.” The mismatched document type and incorrect author name indicate the reference is not a correct description of the real item.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""A real work with this exact title exists, but it is a 2018 undergraduate thesis at UPM by Rubén Oliva Martín, not an in-proceedings paper, and the author is mis-specified as “Rubén Martín.” The mismatched document type and incorrect author name indicate the reference is not a correct description of the real item."",
  ""confidence"": ""high""
}",13273,742,0.054011,15.054,3,"[""Diseño de sistema de adquisición de datos y control Rubén Martín"", ""site:oa.upm.es \""Diseño de sistema de adquisición de datos y control\""""]",,False,,
15,neurips,fabricated,fabricated,fabricated,"The title corresponds to arXiv:1806.08342 by Raghuraman Krishnamoorthi (2018), not to Hubara et al. The provided arXiv ID 1612.01462 is a different paper in general relativity, and the year (2017) and author list do not match the actual whitepaper.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title corresponds to arXiv:1806.08342 by Raghuraman Krishnamoorthi (2018), not to Hubara et al. The provided arXiv ID 1612.01462 is a different paper in general relativity, and the year (2017) and author list do not match the actual whitepaper."",
  ""confidence"": ""high""
}",14854,557,0.054137,16.367,3,"[""arXiv 1612.01462 Quantizing deep convolutional networks for efficient inference whitepaper""]",,False,,
16,iclr2026,fabricated,fabricated,fabricated,"No record exists of a 2024 Education and Information Technologies article titled “Exploring the use of chatgpt in grading programming assignments: Benefits and risks,” nor of an author named Piotr Jukiewicz in this context. This appears to conflate with a 2024 paper by Marcin Jukiewicz on ChatGPT and grading published in a different journal and with a different title.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record exists of a 2024 Education and Information Technologies article titled “Exploring the use of chatgpt in grading programming assignments: Benefits and risks,” nor of an author named Piotr Jukiewicz in this context. This appears to conflate with a 2024 paper by Marcin Jukiewicz on ChatGPT and grading published in a different journal and with a different title."",
  ""confidence"": ""high""
}",21216,870,0.07522,21.194,4,"[""Exploring the use of chatgpt in grading programming assignments: Benefits and risks"", ""Piotr Jukiewicz ChatGPT grading programming assignments"", ""site:springer.com Education and Information Technologies ChatGPT grading programming assignments 2024"", ""Piotr Jukiewicz author""]",,False,,
17,iclr2026,fabricated,fabricated,fabricated,"A real AISTATS 2020 paper titled 'Scalable Gradients for Stochastic Differential Equations' exists, but its authors are Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, and David Duvenaud, with pages 3870–3882 in PMLR 108. The provided author list and pagination do not match, indicating a synthesized/incorrect reference.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""A real AISTATS 2020 paper titled 'Scalable Gradients for Stochastic Differential Equations' exists, but its authors are Xuechen Li, Ting-Kam Leonard Wong, Ricky T. Q. Chen, and David Duvenaud, with pages 3870–3882 in PMLR 108. The provided author list and pagination do not match, indicating a synthesized/incorrect reference."",
  ""confidence"": ""high""
}",10526,472,0.037878,12.183,2,"[""Scalable gradients for stochastic differential equations Li Zhuang Ding Jin Chen Jegelka AISTATS 2020""]",,False,,
18,neurips,fabricated,fabricated,fabricated,"The arXiv ID 2303.08603 resolves to a mathematics paper titled “Compatible Relative Open Books on Relative Contact Pairs via Generalized Square Bridge Diagrams” by I. Ozge Taspinar and M. Firat Arikan, not the claimed market-making paper by Casgrain, Kulkarni, and Watters. Therefore the identifier, title, and authors are inconsistent.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The arXiv ID 2303.08603 resolves to a mathematics paper titled “Compatible Relative Open Books on Relative Contact Pairs via Generalized Square Bridge Diagrams” by I. Ozge Taspinar and M. Firat Arikan, not the claimed market-making paper by Casgrain, Kulkarni, and Watters. Therefore the identifier, title, and authors are inconsistent."",
  ""confidence"": ""high""
}",23815,636,0.086129,20.886,5,"[""arXiv:2303.08603"", ""Learning to trade with continuous action spaces: Application to market making"", ""Pierre Casgrain Anirudh Kulkarni Nicholas Watters paper""]",,False,,
19,neurips,fabricated,fabricated,fabricated,"No record exists of a paper titled ""Applications of llms in legal document analysis"" by M. Garcia and A. Thompson in 2024, and the venue ""Journal of Legal Technology"" does not appear to be an actual journal (distinct journals like the Journal of Legal Technology Risk Management exist). The volume/issue/page details also do not match any verifiable source.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record exists of a paper titled \""Applications of llms in legal document analysis\"" by M. Garcia and A. Thompson in 2024, and the venue \""Journal of Legal Technology\"" does not appear to be an actual journal (distinct journals like the Journal of Legal Technology Risk Management exist). The volume/issue/page details also do not match any verifiable source."",
  ""confidence"": ""high""
}",12970,619,0.042403,19.766,2,"[""Journal of Legal Technology 7(1) 2024 Garcia Thompson Applications of LLMs in legal document analysis"", ""\""Journal of Legal Technology\"" journal""]",,False,,
20,s2_real,valid,valid,valid,"The paper exists in ACM Transactions on Algorithms, volume 15(3), May 2019, with authors Xiaohui Bei, Jugal Garg, and Martin Hoefer; the DOI 10.1145/3319394 resolves to this article, and there is a matching arXiv preprint (arXiv:1507.04925). All fields are mutually consistent.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The paper exists in ACM Transactions on Algorithms, volume 15(3), May 2019, with authors Xiaohui Bei, Jugal Garg, and Martin Hoefer; the DOI 10.1145/3319394 resolves to this article, and there is a matching arXiv preprint (arXiv:1507.04925). All fields are mutually consistent."",
  ""confidence"": ""high""
}",9059,302,0.024344,8.04,1,"[""10.1145/3319394""]",,False,,
21,neurips,fabricated,fabricated,fabricated,"No record of a paper titled “Diffsound: Differential sound manipulation with a few-shot supervision” appears in the CVPR 2021 Workshops open-access proceedings or in major indexes, and the author string includes the suspicious name “Minz Won Park” (likely conflating the real researcher Minz Won with the surname Park). With no DOI/arXiv ID and no corroborating evidence for the title, authors, venue, or page numbers, the reference appears invented.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record of a paper titled “Diffsound: Differential sound manipulation with a few-shot supervision” appears in the CVPR 2021 Workshops open-access proceedings or in major indexes, and the author string includes the suspicious name “Minz Won Park” (likely conflating the real researcher Minz Won with the surname Park). With no DOI/arXiv ID and no corroborating evidence for the title, authors, venue, or page numbers, the reference appears invented."",
  ""confidence"": ""high""
}",17267,689,0.058474,16.418,3,"[""Diffsound: Differential sound manipulation with a few-shot supervision"", ""Diffsound Park Yang Lee sound manipulation few-shot"", ""site:openaccess.thecvf.com CVPR 2021 Workshops Diffsound""]",,False,,
22,neurips,fabricated,fabricated,fabricated,"The title and authors match a real paper by Stoian, Milbradt, and Mendl, but it was published as “On the Optimal Linear Contraction Order of Tree Tensor Networks, and Beyond” (arXiv:2209.12332) and later in SIAM Journal on Scientific Computing—not in the journal Quantum. Quantum’s article numbering also doesn’t use the “6:e119” format. The venue/year/article number given are inconsistent with any real publication.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title and authors match a real paper by Stoian, Milbradt, and Mendl, but it was published as “On the Optimal Linear Contraction Order of Tree Tensor Networks, and Beyond” (arXiv:2209.12332) and later in SIAM Journal on Scientific Computing—not in the journal Quantum. Quantum’s article numbering also doesn’t use the “6:e119” format. The venue/year/article number given are inconsistent with any real publication."",
  ""confidence"": ""high""
}",21653,1012,0.087186,28.161,5,"[""NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks"", ""Quantum 6 e119 2022"", ""site:quantum-journal.org \""Tensor Network\"" 2022 Quantum 6"", ""\""NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks\"""", ""site:quantum-journal.org 6 e119 2022""]",,False,,
23,neurips,fabricated,fabricated,fabricated,"No record of a CVPR 2022 paper with this title or authors exists, and the supplied DOI format is wrong for CVPR 2022 (actual CVPR 2022 DOIs use the pattern 10.1109/CVPR52688.2022.xxxxx). The given DOI 10.1109/CVPR.2022.001234 and the short IEEE Xplore URL fragment are not valid and do not resolve to a real paper.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record of a CVPR 2022 paper with this title or authors exists, and the supplied DOI format is wrong for CVPR 2022 (actual CVPR 2022 DOIs use the pattern 10.1109/CVPR52688.2022.xxxxx). The given DOI 10.1109/CVPR.2022.001234 and the short IEEE Xplore URL fragment are not valid and do not resolve to a real paper."",
  ""confidence"": ""high""
}",13298,612,0.042743,19.15,2,"[""Generative adversarial networks for hyper-realistic avatar creation CVPR 2022"", ""doi 10.1109/CVPR.2022.001234""]",,False,,
24,s2_real,valid,fabricated,fabricated,"The DOI 10.1038/srep35356 corresponds to a real Scientific Reports paper (2016) with the title given, but the third author is G. C. La Rocca, not ""G. C. Rocca."" Since the author list is incorrect, the reference is inconsistent.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The DOI 10.1038/srep35356 corresponds to a real Scientific Reports paper (2016) with the title given, but the third author is G. C. La Rocca, not \""G. C. Rocca.\"" Since the author list is incorrect, the reference is inconsistent."",
  ""confidence"": ""high""
}",9054,546,0.026778,12.695,1,"[""10.1038/srep35356""]",,False,,
25,s2_real,valid,valid,valid,"The DOI 10.1007/978-3-642-16830-7_9 resolves to a real Springer book chapter titled “Smoothing Effect in Quasilinear Wave Equations” by H. Bahouri, J.-Y. Chemin, and R. Danchin, published in 2011 as Chapter 9 (pp. 389–428) of the monograph “Fourier Analysis and Nonlinear Partial Differential Equations” (Grundlehren der mathematischen Wissenschaften, vol. 343). The title, authors, year, and identifier are mutually consistent.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The DOI 10.1007/978-3-642-16830-7_9 resolves to a real Springer book chapter titled “Smoothing Effect in Quasilinear Wave Equations” by H. Bahouri, J.-Y. Chemin, and R. Danchin, published in 2011 as Chapter 9 (pp. 389–428) of the monograph “Fourier Analysis and Nonlinear Partial Differential Equations” (Grundlehren der mathematischen Wissenschaften, vol. 343). The title, authors, year, and identifier are mutually consistent."",
  ""confidence"": ""high""
}",21127,709,0.073499,18.945,4,"[""10.1007/978-3-642-16830-7_9"", ""\""Smoothing Effect in Quasilinear Wave Equations\"" DOI 10.1007/978-3-642-16830-7_9""]",,False,,
26,neurips,fabricated,fabricated,fabricated,"The title 'DeepFM: A Factorization-Machine based Neural Network for CTR Prediction' is a 2017 paper by Guo et al., not by Diederik P. Kingma and Jimmy Ba. Kingma and Ba's 2015 ICLR paper is 'Adam: A Method for Stochastic Optimization.' The author list, venue, and year are inconsistent with the real DeepFM paper.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The title 'DeepFM: A Factorization-Machine based Neural Network for CTR Prediction' is a 2017 paper by Guo et al., not by Diederik P. Kingma and Jimmy Ba. Kingma and Ba's 2015 ICLR paper is 'Adam: A Method for Stochastic Optimization.' The author list, venue, and year are inconsistent with the real DeepFM paper."",
  ""confidence"": ""high""
}",5058,322,0.009543,8.919,0,[],,False,,
27,s2_real,valid,valid,valid,"The IEEE Xplore record for DOI 10.1109/QIR.2019.8898260 matches the title, authors (A. A. Kusuma; M. Suryanegara), venue (2019 16th International Conference on Quality in Research, QIR), and year 2019. An institutional listing from Universitas Indonesia also confirms the same details.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""The IEEE Xplore record for DOI 10.1109/QIR.2019.8898260 matches the title, authors (A. A. Kusuma; M. Suryanegara), venue (2019 16th International Conference on Quality in Research, QIR), and year 2019. An institutional listing from Universitas Indonesia also confirms the same details."",
  ""confidence"": ""high""
}",9380,283,0.034555,7.074,2,"[""10.1109/QIR.2019.8898260""]",,False,,
28,s2_real,valid,valid,valid,"This is a real EPFL doctoral thesis by Chen Yan from 2017 with the exact title; EPFL’s Infoscience record lists it as Thesis No. 7941 and provides the PDF (DOI pattern 10.5075/EPFL-THESIS-7941). An EPFL event page confirms the 2017 thesis defense for number 7941. The only issue is that it’s a thesis, not an in-proceedings paper.",high,"{
  ""classification"": ""valid"",
  ""reasoning"": ""This is a real EPFL doctoral thesis by Chen Yan from 2017 with the exact title; EPFL’s Infoscience record lists it as Thesis No. 7941 and provides the PDF (DOI pattern 10.5075/EPFL-THESIS-7941). An EPFL event page confirms the 2017 thesis defense for number 7941. The only issue is that it’s a thesis, not an in-proceedings paper."",
  ""confidence"": ""high""
}",19107,849,0.082374,19.453,5,"[""10.5075/EPFL-THESIS-7941"", ""\""10.5075/EPFL-THESIS-7941\"""", ""EPFL THESIS 7941 DOI""]",,False,,
29,iclr2026,fabricated,fabricated,fabricated,"arXiv:2401.14112 is a real paper titled “FP6-LLM: Efficiently Serving Large Language Models Through FP6-Centric Algorithm-System Co-Design,” but its authors are Haojun Xia et al., not Zhihang Jiang, Dingkang Wang, or Yao Li. Since the arXiv ID and year match but the author list (and exact title wording) do not, the reference is inconsistent.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""arXiv:2401.14112 is a real paper titled “FP6-LLM: Efficiently Serving Large Language Models Through FP6-Centric Algorithm-System Co-Design,” but its authors are Haojun Xia et al., not Zhihang Jiang, Dingkang Wang, or Yao Li. Since the arXiv ID and year match but the author list (and exact title wording) do not, the reference is inconsistent."",
  ""confidence"": ""high""
}",11908,532,0.040205,12.887,2,"[""arXiv:2401.14112""]",,False,,
30,iclr2026,fabricated,fabricated,fabricated,"No record of this article exists in The Journal of Supercomputing or elsewhere; searches for the exact title and author list return nothing. The cited pagination “78(1): 1–19, 2022” is inconsistent with the journal’s 2022 volumes, which use continuous page numbering in the 10,000s, further indicating a synthesized reference.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""No record of this article exists in The Journal of Supercomputing or elsewhere; searches for the exact title and author list return nothing. The cited pagination “78(1): 1–19, 2022” is inconsistent with the journal’s 2022 volumes, which use continuous page numbering in the 10,000s, further indicating a synthesized reference."",
  ""confidence"": ""high""
}",29627,1021,0.107244,27.644,6,"[""ATCN attention-based temporal convolutional network remaining useful life prediction Journal of Supercomputing 2022"", ""Journal of Supercomputing 2022 attention-based temporal convolutional network remaining useful life"", ""Journal of Supercomputing volume 78 issue 1 2022 table of contents"", ""\""The Journal of Supercomputing\"" \""remaining useful life\"""", ""\""The Journal of Supercomputing\"" 78(1) 2022 site:link.springer.com""]",,False,,
