instance_id,source,gold_label,predicted_verdict,raw_verdict,explanation,confidence,raw_response,prompt_tokens,completion_tokens,cost_usd,latency_seconds,n_search_invocations,search_queries,triage_route,metadata_agent_called,db_source_matched,error
10,neurips,fabricated,valid,valid,"The arXiv ID arXiv:2406.07887 corresponds to the paper titled 'An Empirical Study of Mamba-based Language Models' by authors Roger Waleffe, Wonmin Byeon, Duncan Riach, Brandon Norick, Vijay Korthikanti, Tri Dao, Albert Gu, Ali Hatamizadeh, Sudhakar Singh, Deepak Narayanan, Garvit Kulshreshtha, Vartika Singh, Jared Casper, Jan Kautz, Mohammad Shoeybi, and Bryan Catanzaro, published in 2024. The DOI 10.48550/arXiv.2406.07887 is associated with this paper, confirming its existence and details.",high,"{""classification"": ""valid"", ""reasoning"": ""The arXiv ID arXiv:2406.07887 corresponds to the paper titled 'An Empirical Study of Mamba-based Language Models' by authors Roger Waleffe, Wonmin Byeon, Duncan Riach, Brandon Norick, Vijay Korthikanti, Tri Dao, Albert Gu, Ali Hatamizadeh, Sudhakar Singh, Deepak Narayanan, Garvit Kulshreshtha, Vartika Singh, Jared Casper, Jan Kautz, Mohammad Shoeybi, and Bryan Catanzaro, published in 2024. The DOI 10.48550/arXiv.2406.07887 is associated with this paper, confirming its existence and details."", ""confidence"": ""high""} ",1671,583,0.0506,11.091,2,"[""arXiv:2406.07887"", ""arXiv:2406.07887""]",,False,,
11,s2_real,valid,valid,valid,"The DOI 10.1007/s11626-017-0160-3 resolves to a paper titled 'Education Silent Abstracts' authored by Irina A. Roldán, A. Oviedo, and M. Ruiz, published in 2017 in the journal 'In Vitro Cellular & Developmental Biology - Animal'.",high,"{""classification"": ""valid"", ""reasoning"": ""The DOI 10.1007/s11626-017-0160-3 resolves to a paper titled 'Education Silent Abstracts' authored by Irina A. Roldán, A. Oviedo, and M. Ruiz, published in 2017 in the journal 'In Vitro Cellular & Developmental Biology - Animal'."", ""confidence"": ""high""} ",1705,296,0.050433,7.344,2,"[""Education Silent Abstracts Irina A. Roldán A. Oviedo M. Ruiz 2017 site:doi.org"", ""Education Silent Abstracts Irina A. Roldán A. Oviedo M. Ruiz 2017 site:doi.org""]",,False,,
12,iclr2026,fabricated,fabricated,fabricated,"The paper titled 'Defense against adversarial attacks using spectral regularization' by Dinghuai Zhang, Yang Song, Inderjit Dhillon, and Eric Xing does not exist in the International Conference on Learning Representations (ICLR) 2020 proceedings. A search for this title and author combination yields no results, indicating that this reference is fabricated.",high,"{""classification"": ""fabricated"", ""reasoning"": ""The paper titled 'Defense against adversarial attacks using spectral regularization' by Dinghuai Zhang, Yang Song, Inderjit Dhillon, and Eric Xing does not exist in the International Conference on Learning Representations (ICLR) 2020 proceedings. A search for this title and author combination yields no results, indicating that this reference is fabricated."", ""confidence"": ""high""} ",1595,325,0.050434,8.293,2,"[""Defense against adversarial attacks using spectral regularization Dinghuai Zhang Yang Song Inderjit Dhillon Eric Xing ICLR 2020"", ""Defense against adversarial attacks using spectral regularization Dinghuai Zhang Yang Song Inderjit Dhillon Eric Xing ICLR 2020""]",,False,,
13,s2_real,valid,fabricated,fabricated,"The DOI and publication year in the raw reference do not match the actual chapter's DOI and publication year, indicating fabrication.",high,"The reference provided appears to correspond to a chapter titled ""Agricultural Growth Process"" authored by Surendra Singh and Prem Chhetri, published in 2017 in the book ""Agricultural Growth, Productivity and Regional Change in India: Challenges of Globalisation, Liberalisation and Food Insecurity."" The DOI for this chapter is 10.4324/9781315393421-3. ([taylorfrancis.com](https://www.taylorfrancis.com/chapters/mono/10.4324/9781315393421-3/agricultural-growth-process-surendra-singh-prem-chhetri?utm_source=openai))

The raw reference string lists the title as ""Agriculture growth models,"" authored by Surendra Singh and P. Chhetri, published in 2016. The DOI provided, 10.4324/9781315393421-8, does not correspond to the chapter mentioned above. Additionally, the year 2016 does not align with the publication date of the chapter, which is 2017.

Given these discrepancies—particularly the mismatch in the DOI and publication year—the reference appears to be fabricated.

{""classification"": ""fabricated"", ""reasoning"": ""The DOI and publication year in the raw reference do not match the actual chapter's DOI and publication year, indicating fabrication."", ""confidence"": ""high""} ",785,317,0.025308,5.3,1,"[""Agriculture growth models Surendra Singh P. Chhetri 2016 DOI 10.4324/9781315393421-8""]",,False,,
14,s2_real,valid,fabricated,fabricated,"La referencia presenta inconsistencias en el nombre del autor y omite detalles clave como el director del trabajo, lo que indica que es fabricada.",high,"Tras revisar la referencia proporcionada, he encontrado que el título ""Diseño de sistema de adquisición de datos y control"" corresponde a un Trabajo Fin de Grado de Rubén Oliva Martín, presentado en junio de 2018 en la Escuela Técnica Superior de Ingenieros de Sistemas de Telecomunicación de la Universidad Politécnica de Madrid. ([oa.upm.es](https://oa.upm.es/53617/?utm_source=openai))

Sin embargo, el autor mencionado en la referencia es ""Rubén Martín"", lo que genera una discrepancia en el nombre. Además, la referencia no incluye información sobre el director del trabajo, el cual es Vicente González Posadas. ([oa.upm.es](https://oa.upm.es/53617/?utm_source=openai))

Dado que la referencia contiene inconsistencias en el nombre del autor y omite detalles clave como el director del trabajo, se considera que la referencia es FABRICADA.

Por lo tanto, la clasificación es:

```json
{
  ""classification"": ""fabricated"",
  ""reasoning"": ""La referencia presenta inconsistencias en el nombre del autor y omite detalles clave como el director del trabajo, lo que indica que es fabricada."",
  ""confidence"": ""high""
}
``` ",767,283,0.025285,4.616,1,"[""Diseño de sistema de adquisición de datos y control Rubén Martín 2018""]",,False,,
15,neurips,fabricated,valid,valid,The reference matches a real and correctly described paper with consistent details across all fields.,high,"The reference provided corresponds to a real and correctly described paper. The title, authors, year, venue, DOI, and arXiv ID all match the details of the paper titled ""Quantizing deep convolutional networks for efficient inference: A whitepaper"" by Itay Hubara, Matthieu Courbariaux, Daniel Soudry, Rami El-Yaniv, and Yoshua Bengio, published in 2017 as an arXiv preprint with the identifier arXiv:1612.01462.

Therefore, the reference is valid.

```json
{
  ""classification"": ""valid"",
  ""reasoning"": ""The reference matches a real and correctly described paper with consistent details across all fields."",
  ""confidence"": ""high""
}
``` ",829,212,0.025252,6.082,1,"[""Quantizing deep convolutional networks for efficient inference: A whitepaper Itay Hubara Matthieu Courbariaux Daniel Soudry Rami El-Yaniv Yoshua Bengio arXiv:1612.01462""]",,False,,
16,iclr2026,fabricated,fabricated,fabricated,"The reference lists 'Piotr Jukiewicz' as the author of a 2024 paper titled 'Exploring the use of chatgpt in grading programming assignments: Benefits and risks' in the journal 'Education and Information Technologies'. However, no such paper by this author exists in the journal for that year. Additionally, the title closely resembles that of a 2024 paper by 'Marcin Jukiewicz' titled 'The Future of Grading Programming Assignments in Education: The Role of ChatGPT in Automating the Assessment and Feedback Process' published in 'Thinking Skills and Creativity'. This suggests the reference is fabri",high,"{""classification"": ""fabricated"", ""reasoning"": ""The reference lists 'Piotr Jukiewicz' as the author of a 2024 paper titled 'Exploring the use of chatgpt in grading programming assignments: Benefits and risks' in the journal 'Education and Information Technologies'. However, no such paper by this author exists in the journal for that year. Additionally, the title closely resembles that of a 2024 paper by 'Marcin Jukiewicz' titled 'The Future of Grading Programming Assignments in Education: The Role of ChatGPT in Automating the Assessment and Feedback Process' published in 'Thinking Skills and Creativity'. This suggests the reference is fabricated by combining elements from different sources."", ""confidence"": ""high""} ",1559,541,0.050558,8.848,2,"[""Exploring the use of chatgpt in grading programming assignments: Benefits and risks Piotr Jukiewicz Education and Information Technologies 2024"", ""Exploring the use of chatgpt in grading programming assignments: Benefits and risks Piotr Jukiewicz Education and Information Technologies 2024""]",,False,,
17,iclr2026,fabricated,fabricated,fabricated,"The provided reference lists 'Yun chen Chen' as an author, which appears to be a typographical error for 'Ricky T. Q. Chen'. Additionally, the DOI and arXiv ID are missing, and the author list does not match the known authors of the paper. Therefore, this reference is fabricated.",high,"{
  ""classification"": ""fabricated"",
  ""reasoning"": ""The provided reference lists 'Yun chen Chen' as an author, which appears to be a typographical error for 'Ricky T. Q. Chen'. Additionally, the DOI and arXiv ID are missing, and the author list does not match the known authors of the paper. Therefore, this reference is fabricated."",
  ""confidence"": ""high""
} ",851,138,0.02521,4.135,1,"[""Scalable gradients for stochastic differential equations Xuechen Li Juntang Zhuang Yifan Ding Zhaozong Jin Yun Chen Chen Stefanie Jegelka AISTATS 2020""]",,False,,
18,neurips,fabricated,fabricated,fabricated,"The arXiv ID arXiv:2303.08603 corresponds to a paper titled 'Compatible Relative Open Books on Relative Contact Pairs via Generalized Square Bridge Diagrams' by I. Ozge Taşpınar and M. Fırat Arıkan, which is unrelated to the claimed topic of 'Learning to trade with continuous action spaces: Application to market making'.",high,"{""classification"": ""fabricated"", ""reasoning"": ""The arXiv ID arXiv:2303.08603 corresponds to a paper titled 'Compatible Relative Open Books on Relative Contact Pairs via Generalized Square Bridge Diagrams' by I. Ozge Taşpınar and M. Fırat Arıkan, which is unrelated to the claimed topic of 'Learning to trade with continuous action spaces: Application to market making'."", ""confidence"": ""high""} ",1611,276,0.050407,8.811,2,"[""arXiv:2303.08603"", ""Learning to trade with continuous action spaces: Application to market making arXiv:2303.08603""]",,False,,
19,neurips,fabricated,fabricated,fabricated,"The 'Journal of Legal Technology' does not exist, and there is no record of a paper titled 'Applications of llms in legal document analysis' authored by M. Garcia and A. Thompson in 2024.",high,"{""classification"": ""fabricated"", ""reasoning"": ""The 'Journal of Legal Technology' does not exist, and there is no record of a paper titled 'Applications of llms in legal document analysis' authored by M. Garcia and A. Thompson in 2024."", ""confidence"": ""high""} ",1553,214,0.050361,7.782,2,"[""Applications of llms in legal document analysis M. Garcia A. Thompson Journal of Legal Technology 2024"", ""Applications of llms in legal document analysis M. Garcia A. Thompson Journal of Legal Technology 2024""]",,False,,
20,s2_real,valid,valid,valid,"The reference matches an existing paper titled 'Ascending-Price Algorithms for Unknown Markets' by Xiaohui Bei, J. Garg, and M. Hoefer, published in 2019 in the ACM Transactions on Algorithms journal, volume 15, pages 1-33, with DOI 10.1145/3319394. The arXiv ID is missing, which is acceptable as not all papers are available on arXiv.",high,"{""classification"": ""valid"", ""reasoning"": ""The reference matches an existing paper titled 'Ascending-Price Algorithms for Unknown Markets' by Xiaohui Bei, J. Garg, and M. Hoefer, published in 2019 in the ACM Transactions on Algorithms journal, volume 15, pages 1-33, with DOI 10.1145/3319394. The arXiv ID is missing, which is acceptable as not all papers are available on arXiv."", ""confidence"": ""high""} ",1671,319,0.050442,8.734,2,"[""Ascending-Price Algorithms for Unknown Markets Xiaohui Bei J. Garg M. Hoefer 2019 site:acm.org"", ""Ascending-Price Algorithms for Unknown Markets Xiaohui Bei J. Garg M. Hoefer 2019 site:acm.org""]",,False,,
21,neurips,fabricated,fabricated,fabricated,"The paper titled 'Diffsound: Differential sound manipulation with a few-shot supervision' by Jeongseung Park, Minseon Yang, Minz Won Park, and Geonseok Lee does not appear in the CVPR 2021 proceedings or any related databases. No records of this paper exist, indicating it is fabricated.",high,"{""classification"": ""fabricated"", ""reasoning"": ""The paper titled 'Diffsound: Differential sound manipulation with a few-shot supervision' by Jeongseung Park, Minseon Yang, Minz Won Park, and Geonseok Lee does not appear in the CVPR 2021 proceedings or any related databases. No records of this paper exist, indicating it is fabricated."", ""confidence"": ""high""} ",1679,365,0.050471,9.934,2,"[""Diffsound: Differential sound manipulation with a few-shot supervision Jeongseung Park Minseon Yang Minz Won Park Geonseok Lee CVPR 2021"", ""Diffsound: Differential sound manipulation with a few-shot supervision Jeongseung Park Minseon Yang Minz Won Park Geonseok Lee CVPR 2021""]",,False,,
22,neurips,fabricated,valid,valid,"The reference matches a real paper titled 'NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks' by Mihail Stoian, Richard Milbradt, and Christian Mendl, published in Quantum journal in 2022. The volume and article number correspond to the correct publication, and the authors are accurately listed.",high,"{""classification"": ""valid"", ""reasoning"": ""The reference matches a real paper titled 'NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks' by Mihail Stoian, Richard Milbradt, and Christian Mendl, published in Quantum journal in 2022. The volume and article number correspond to the correct publication, and the authors are accurately listed."", ""confidence"": ""high""} ",1601,336,0.050442,8.719,2,"[""NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks Mihail Stoian Richard Milbradt Christian Mendl Quantum 2022"", ""NP-Hardness of Optimal TensorNetwork Contraction and Polynomial-Time Algorithms for Tree Tensor Networks Mihail Stoian Richard Milbradt Christian Mendl Quantum 2022""]",,False,,
23,neurips,fabricated,fabricated,fabricated,"The provided reference does not correspond to any existing paper. A search for the title 'Generative adversarial networks for hyper-realistic avatar creation' by authors Min-Jun Lee and Soo-Young Kim in the 2022 CVPR proceedings yields no results. Additionally, the DOI '10.1109/CVPR.2022.001234' does not resolve to any document. Therefore, this reference appears to be fabricated.",high,"{""classification"": ""fabricated"", ""reasoning"": ""The provided reference does not correspond to any existing paper. A search for the title 'Generative adversarial networks for hyper-realistic avatar creation' by authors Min-Jun Lee and Soo-Young Kim in the 2022 CVPR proceedings yields no results. Additionally, the DOI '10.1109/CVPR.2022.001234' does not resolve to any document. Therefore, this reference appears to be fabricated."", ""confidence"": ""high""} ",1707,328,0.050453,8.445,2,"[""Generative adversarial networks for hyper-realistic avatar creation Min-Jun Lee Soo-Young Kim CVPR 2022 DOI 10.1109/CVPR.2022.001234"", ""Generative adversarial networks for hyper-realistic avatar creation Min-Jun Lee Soo-Young Kim CVPR 2022""]",,False,,
24,s2_real,valid,valid,valid,"The reference matches an existing paper titled 'Coherent perfect absorption in one-sided reflectionless media' by Jin-Hui Wu, M. Artoni, and G. C. La Rocca, published in 2016 in Scientific Reports, with DOI 10.1038/srep35356. The arXiv ID is missing, which is acceptable as not all papers have arXiv preprints.",high,"{""classification"": ""valid"", ""reasoning"": ""The reference matches an existing paper titled 'Coherent perfect absorption in one-sided reflectionless media' by Jin-Hui Wu, M. Artoni, and G. C. La Rocca, published in 2016 in Scientific Reports, with DOI 10.1038/srep35356. The arXiv ID is missing, which is acceptable as not all papers have arXiv preprints."", ""confidence"": ""high""} ",1655,350,0.050458,9.001,2,"[""Coherent perfect absorption in one-sided reflectionless media Jin-Hui Wu M. Artoni G. C. Rocca 2016 site:nature.com"", ""Coherent perfect absorption in one-sided reflectionless media Jin-Hui Wu M. Artoni G. C. Rocca 2016 site:nature.com""]",,False,,
25,s2_real,valid,valid,valid,"The reference corresponds to a real chapter titled 'Smoothing Effect in Quasilinear Wave Equations' authored by H. Bahouri, J. Chemin, and R. Danchin, published in the book 'Fourier Analysis and Nonlinear Partial Differential Equations' in 2011. The DOI 10.1007/978-3-642-16830-7_9 resolves to this chapter, confirming its authenticity.",high,"{""classification"": ""valid"", ""reasoning"": ""The reference corresponds to a real chapter titled 'Smoothing Effect in Quasilinear Wave Equations' authored by H. Bahouri, J. Chemin, and R. Danchin, published in the book 'Fourier Analysis and Nonlinear Partial Differential Equations' in 2011. The DOI 10.1007/978-3-642-16830-7_9 resolves to this chapter, confirming its authenticity."", ""confidence"": ""high""} ",1653,526,0.050564,9.822,2,"[""Smoothing Effect in Quasilinear Wave Equations H. Bahouri J. Chemin R. Danchin 2011"", ""Smoothing Effect in Quasilinear Wave Equations H. Bahouri J. Chemin R. Danchin 2011""]",,False,,
26,neurips,fabricated,fabricated,fabricated,"The paper titled 'Deepfm: a factorization-machine based neural network for ctr prediction' was authored by Huifeng Guo et al. and presented at IJCAI 2017, not by Diederik P. Kingma and Jimmy Ba at ICLR 2015. The latter's ICLR 2015 paper was 'Adam: A Method for Stochastic Optimization'.",high,"{""classification"": ""fabricated"", ""reasoning"": ""The paper titled 'Deepfm: a factorization-machine based neural network for ctr prediction' was authored by Huifeng Guo et al. and presented at IJCAI 2017, not by Diederik P. Kingma and Jimmy Ba at ICLR 2015. The latter's ICLR 2015 paper was 'Adam: A Method for Stochastic Optimization'."", ""confidence"": ""high""} ",1577,323,0.05043,8.851,2,"[""Deepfm: a factorization-machine based neural network for ctr prediction Diederik P. Kingma Jimmy Ba International Conference on Learning Representations 2015"", ""Deepfm: a factorization-machine based neural network for ctr prediction Diederik P. Kingma Jimmy Ba International Conference on Learning Representations 2015""]",,False,,
27,s2_real,valid,valid,valid,"The reference details match the information available for the paper titled 'Upgrading Mobile Network to 5G: The Technoeconomic Analysis of Main Cities in Indonesia' by authors A. Kusuma and M. Suryanegara, presented at the 2019 16th International Conference on Quality in Research (QIR) with DOI 10.1109/QIR.2019.8898260.",high,"{""classification"":""valid"",""reasoning"":""The reference details match the information available for the paper titled 'Upgrading Mobile Network to 5G: The Technoeconomic Analysis of Main Cities in Indonesia' by authors A. Kusuma and M. Suryanegara, presented at the 2019 16th International Conference on Quality in Research (QIR) with DOI 10.1109/QIR.2019.8898260."",""confidence"":""high""} ",1813,470,0.050554,10.606,2,"[""Upgrading Mobile Network to 5G: The Technoeconomic Analysis of Main Cities in Indonesia A. Kusuma M. Suryanegara 2019 site:ieee.org"", ""Upgrading Mobile Network to 5G: The Technoeconomic Analysis of Main Cities in Indonesia A. Kusuma M. Suryanegara 2019 16th International Conference on Quality in Research (QIR) DOI 10.1109/QIR.2019.8898260""]",,False,,
